record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
eval_00849,writer_independent_evaluation,long_sweep,0.34601443,0.47000000,1.35832485,100,72,47,57,18,78,60,100,90,74,83,39,53,10,0,0
eval_00850,writer_independent_evaluation,compact_trace,0.53594320,0.32000000,0.59707820,12,78,40,100,44,98,44,58,44,19,0,0,44,4,100,6
eval_00851,writer_independent_evaluation,long_sweep,0.35737659,0.47000000,1.31513932,84,66,82,100,26,78,72,56,99,86,100,44,72,6,0,0
eval_00852,writer_independent_evaluation,compact_trace,0.51985949,0.32000000,0.61555094,0,79,25,100,35,66,22,30,3,0,35,1,67,4,100,11
eval_00853,writer_independent_evaluation,compact_trace,0.52934525,0.32000000,0.60452039,39,80,72,100,100,85,71,60,89,36,84,7,40,0,0,16
eval_00854,writer_independent_evaluation,long_sweep,0.34970356,0.47000000,1.34399546,27,94,26,95,0,49,6,0,64,0,100,40,91,88,37,100
eval_00855,writer_independent_evaluation,long_sweep,0.34468952,0.47000000,1.36354596,56,94,97,100,49,85,35,54,83,42,100,21,53,2,0,0
eval_00856,writer_independent_evaluation,long_sweep,0.34456384,0.47000000,1.36404329,35,98,6,70,0,25,34,0,77,12,100,50,84,92,41,100
eval_00857,writer_independent_evaluation,long_sweep,0.34254520,0.47000000,1.37208169,11,55,13,10,51,0,85,29,100,70,72,100,30,90,0,58
eval_00858,writer_independent_evaluation,long_sweep,0.34537579,0.47000000,1.36083654,0,87,31,100,66,71,61,35,51,0,1,13,21,28,100,34
eval_00859,writer_independent_evaluation,compact_trace,0.50941582,0.32000000,0.62817052,0,83,22,100,38,70,27,30,14,0,42,1,71,2,100,5
eval_00860,writer_independent_evaluation,compact_trace,0.52066119,0.32000000,0.61460314,54,88,85,100,100,82,70,60,91,37,86,11,43,0,0,14
eval_00861,writer_independent_evaluation,compact_trace,0.50082656,0.32000000,0.63894375,0,68,43,82,90,100,100,94,87,71,78,47,76,23,81,0
eval_00862,writer_independent_evaluation,long_sweep,0.33806542,0.47000000,1.39026348,100,91,58,100,20,75,0,38,11,0,56,3,61,37,20,33
eval_00863,writer_independent_evaluation,long_sweep,0.35483883,0.47000000,1.32454502,27,70,59,100,27,66,14,26,48,0,100,19,59,40,0,30
eval_00864,writer_independent_evaluation,long_sweep,0.35091434,0.47000000,1.33935819,81,100,59,98,21,65,0,29,33,0,100,10,86,37,20,25
eval_00865,writer_independent_evaluation,compact_trace,0.54609100,0.32000000,0.58598293,17,66,45,100,42,82,45,40,41,0,0,9,51,10,100,10
eval_00866,writer_independent_evaluation,long_sweep,0.34593444,0.47000000,1.35863894,19,59,22,8,60,0,92,31,100,78,65,100,27,88,0,51
eval_00867,writer_independent_evaluation,compact_trace,0.54527634,0.32000000,0.58685840,2,100,51,92,58,61,51,29,29,0,0,10,38,27,100,29
eval_00868,writer_independent_evaluation,compact_trace,0.54637716,0.32000000,0.58567601,0,82,58,99,70,100,61,62,59,24,24,2,14,0,100,3
eval_00869,writer_independent_evaluation,long_sweep,0.34902556,0.47000000,1.34660625,33,86,62,60,88,30,64,0,31,28,0,57,21,84,100,100
eval_00870,writer_independent_evaluation,compact_trace,0.51855318,0.32000000,0.61710160,58,100,49,99,23,74,0,51,55,46,100,46,82,26,62,0
eval_00871,writer_independent_evaluation,compact_trace,0.51857667,0.32000000,0.61707365,40,92,77,100,90,85,75,56,100,29,79,6,40,1,0,0
eval_00872,writer_independent_evaluation,compact_trace,0.52359222,0.32000000,0.61116263,42,68,0,73,1,95,44,100,82,87,100,59,91,29,74,0
eval_00873,writer_independent_evaluation,compact_trace,0.54514595,0.32000000,0.58699877,0,86,47,100,83,86,48,64,62,49,100,31,71,7,16,0
eval_00874,writer_independent_evaluation,long_sweep,0.35587492,0.47000000,1.32068872,31,96,100,100,56,96,30,72,61,60,99,33,56,0,0,15
eval_00875,writer_independent_evaluation,long_sweep,0.34159625,0.47000000,1.37589332,70,100,14,87,66,79,87,81,98,52,100,21,58,0,0,6
eval_00876,writer_independent_evaluation,long_sweep,0.33896811,0.47000000,1.38656113,50,100,15,82,0,51,72,45,100,61,64,73,49,36,43,0
eval_00877,writer_independent_evaluation,long_sweep,0.35165256,0.47000000,1.33654651,100,82,56,100,51,60,69,18,22,0,0,28,48,53,96,73
eval_00878,writer_independent_evaluation,compact_trace,0.53713436,0.32000000,0.59575411,25,70,54,100,60,66,35,27,0,1,19,10,61,0,100,0
eval_00879,writer_independent_evaluation,compact_trace,0.52527086,0.32000000,0.60920950,13,78,40,100,53,71,32,34,0,13,25,7,62,0,100,1
eval_00880,writer_independent_evaluation,compact_trace,0.52683332,0.32000000,0.60740274,28,79,55,100,52,68,29,39,0,15,31,1,68,0,100,23
eval_00881,writer_independent_evaluation,long_sweep,0.35775203,0.47000000,1.31375913,0,70,62,70,95,100,21,88,45,72,100,76,80,39,67,0
eval_00882,writer_independent_evaluation,long_sweep,0.34420266,0.47000000,1.36547463,50,92,100,100,53,92,22,60,48,65,80,40,51,8,0,0
eval_00883,writer_independent_evaluation,compact_trace,0.52662048,0.32000000,0.60764822,23,93,0,70,15,100,70,99,100,93,87,60,76,27,65,0
eval_00884,writer_independent_evaluation,long_sweep,0.34330585,0.47000000,1.36904164,26,81,9,61,52,33,25,0,0,22,13,73,50,100,100,92
eval_00885,writer_independent_evaluation,compact_trace,0.54118195,0.32000000,0.59129837,100,95,83,100,29,98,0,66,27,57,75,46,64,12,17,0
eval_00886,writer_independent_evaluation,long_sweep,0.35070092,0.47000000,1.34017327,19,85,20,39,44,0,86,18,100,62,73,100,26,97,0,60
eval_00887,writer_independent_evaluation,compact_trace,0.51442927,0.32000000,0.62204858,38,88,51,100,60,74,35,47,0,24,9,16,51,0,100,9
eval_00888,writer_independent_evaluation,compact_trace,0.54238048,0.32000000,0.58999174,77,100,37,95,63,78,98,95,100,56,86,19,46,0,0,1
eval_00889,writer_independent_evaluation,compact_trace,0.53616777,0.32000000,0.59682812,24,100,24,99,0,64,38,41,99,39,100,78,89,39,85,0
eval_00890,writer_independent_evaluation,compact_trace,0.53049630,0.32000000,0.60320873,0,59,18,94,52,100,52,61,32,26,24,0,62,7,100,14
eval_00891,writer_independent_evaluation,long_sweep,0.36287503,0.47000000,1.29521176,89,73,61,100,22,71,68,37,76,0,0,0,40,34,100,64
eval_00892,writer_independent_evaluation,long_sweep,0.36708835,0.47000000,1.28034572,88,90,14,100,35,70,100,38,79,0,0,11,40,51,88,89
eval_00893,writer_independent_evaluation,compact_trace,0.52178049,0.32000000,0.61328472,13,84,0,67,21,100,85,100,100,88,75,52,60,14,56,0
eval_00894,writer_independent_evaluation,long_sweep,0.35110428,0.47000000,1.33863365,100,67,70,100,24,88,0,46,9,0,57,2,92,34,91,75
eval_00895,writer_independent_evaluation,long_sweep,0.35394809,0.47000000,1.32787832,49,92,37,76,62,35,30,0,0,28,52,59,100,91,42,100
eval_00896,writer_independent_evaluation,compact_trace,0.54079967,0.32000000,0.59171634,0,51,37,81,47,100,37,66,33,32,4,3,18,0,100,3
eval_00897,writer_independent_evaluation,compact_trace,0.53511098,0.32000000,0.59800679,0,60,40,87,57,100,52,66,55,32,43,2,24,0,100,5
eval_00898,writer_independent_evaluation,compact_trace,0.53120841,0.32000000,0.60240011,41,77,70,100,100,78,67,50,76,38,93,11,44,0,0,5
eval_00899,writer_independent_evaluation,compact_trace,0.53134409,0.32000000,0.60224627,54,71,92,76,69,100,65,77,100,55,83,23,43,7,0,0
eval_00900,writer_independent_evaluation,compact_trace,0.53551633,0.32000000,0.59755414,0,86,34,100,62,83,38,53,10,27,7,0,54,2,100,5
eval_00901,writer_independent_evaluation,long_sweep,0.34529704,0.47000000,1.36114690,71,76,34,100,0,72,8,31,42,0,86,15,100,56,88,96
eval_00902,writer_independent_evaluation,compact_trace,0.51824077,0.32000000,0.61747361,27,100,19,89,0,65,43,53,100,55,78,44,46,24,30,0
eval_00903,writer_independent_evaluation,compact_trace,0.54346029,0.32000000,0.58881947,66,100,32,71,0,43,59,45,100,70,100,65,76,32,50,0
eval_00904,writer_independent_evaluation,compact_trace,0.54011575,0.32000000,0.59246559,34,84,72,100,95,78,65,52,100,39,95,11,49,0,0,2
eval_00905,writer_independent_evaluation,compact_trace,0.51860692,0.32000000,0.61703766,0,43,34,59,68,79,100,100,85,75,69,49,51,24,30,0
eval_00906,writer_independent_evaluation,long_sweep,0.36751927,0.47000000,1.27884451,100,85,24,100,2,73,77,42,85,0,0,14,33,56,81,87
eval_00907,writer_independent_evaluation,compact_trace,0.53220368,0.32000000,0.60127356,100,93,66,100,27,93,0,65,31,55,66,40,47,10,7,0
eval_00908,writer_independent_evaluation,long_sweep,0.34966134,0.47000000,1.34415776,59,100,0,78,33,53,100,56,67,89,46,73,37,36,29,0
eval_00909,writer_independent_evaluation,long_sweep,0.35337531,0.47000000,1.33003068,11,78,0,56,53,41,46,0,3,10,4,70,46,100,100,94
eval_00910,writer_independent_evaluation,compact_trace,0.53480914,0.32000000,0.59834429,14,67,29,100,54,72,35,32,0,4,17,10,59,0,100,3
eval_00911,writer_independent_evaluation,long_sweep,0.36621284,0.47000000,1.28340667,96,86,33,100,31,66,100,32,66,0,0,27,72,60,78,98
eval_00912,writer_independent_evaluation,compact_trace,0.53340867,0.32000000,0.59991526,34,78,66,100,100,87,67,59,85,49,89,19,47,0,0,5
eval_00913,writer_independent_evaluation,long_sweep,0.36593587,0.47000000,1.28437804,11,100,45,66,100,33,82,0,16,19,47,53,89,87,0,87
eval_00914,writer_independent_evaluation,compact_trace,0.53832683,0.32000000,0.59443443,45,72,73,100,85,83,51,58,10,36,0,18,48,6,100,0
eval_00915,writer_independent_evaluation,compact_trace,0.51095864,0.32000000,0.62627378,71,92,70,100,93,86,70,60,100,38,87,12,41,0,0,5
eval_00916,writer_independent_evaluation,compact_trace,0.51313069,0.32000000,0.62362280,0,67,38,82,88,100,100,82,85,61,65,40,46,20,23,0
eval_00917,writer_independent_evaluation,compact_trace,0.54084066,0.32000000,0.59167149,0,85,41,100,70,82,54,53,100,49,90,21,51,2,5,0
eval_00918,writer_independent_evaluation,long_sweep,0.33909609,0.47000000,1.38603780,27,70,60,100,59,84,57,44,54,6,0,5,46,2,100,0
eval_00919,writer_independent_evaluation,long_sweep,0.36062270,0.47000000,1.30330120,24,76,0,48,25,2,83,0,100,50,82,100,28,84,8,34
eval_00920,writer_independent_evaluation,compact_trace,0.51499312,0.32000000,0.62136753,25,100,16,68,0,34,48,35,90,49,89,58,92,23,100,0
eval_00921,writer_independent_evaluation,long_sweep,0.36679555,0.47000000,1.28136778,59,72,58,100,0,68,84,35,100,0,2,18,54,56,71,84
eval_00922,writer_independent_evaluation,long_sweep,0.36158630,0.47000000,1.29982801,63,100,6,82,83,55,100,20,24,0,0,34,22,70,13,95
eval_00923,writer_independent_evaluation,long_sweep,0.34614134,0.47000000,1.35782685,40,100,11,66,0,22,35,0,78,16,100,55,83,95,39,99
eval_00924,writer_independent_evaluation,long_sweep,0.35359199,0.47000000,1.32921564,100,94,76,100,36,67,3,30,31,0,90,15,59,46,0,34
eval_00925,writer_independent_evaluation,long_sweep,0.34733497,0.47000000,1.35316063,97,76,57,100,17,72,0,28,36,0,81,19,100,56,88,88
eval_00926,writer_independent_evaluation,long_sweep,0.35967836,0.47000000,1.30672303,28,93,31,53,54,15,0,0,11,36,61,67,100,100,30,98
eval_00927,writer_independent_evaluation,long_sweep,0.34853260,0.47000000,1.34851086,14,85,0,48,25,10,73,0,100,35,85,76,43,100,0,84
eval_00928,writer_independent_evaluation,compact_trace,0.53190765,0.32000000,0.60160819,35,78,62,100,92,78,69,49,77,49,100,20,56,0,0,14
eval_00929,writer_independent_evaluation,compact_trace,0.54411808,0.32000000,0.58810765,36,83,66,100,94,81,60,54,100,44,92,12,44,0,0,17
eval_00930,writer_independent_evaluation,long_sweep,0.35334615,0.47000000,1.33014043,49,100,0,79,9,49,100,50,86,78,49,86,44,43,48,0
eval_00931,writer_independent_evaluation,compact_trace,0.50204713,0.32000000,0.63739036,15,100,2,79,0,57,48,49,100,56,97,43,87,21,98,0
eval_00932,writer_independent_evaluation,long_sweep,0.34534007,0.47000000,1.36097732,19,64,10,25,46,0,85,19,100,64,73,100,29,99,0,66
eval_00933,writer_independent_evaluation,long_sweep,0.35364840,0.47000000,1.32900362,81,100,79,99,34,67,3,33,25,0,100,9,76,37,0,26
eval_00934,writer_independent_evaluation,compact_trace,0.52147117,0.32000000,0.61364849,20,76,39,100,56,79,32,46,0,22,21,18,59,1,100,0
eval_00935,writer_independent_evaluation,long_sweep,0.35540589,0.47000000,1.32243165,13,90,64,100,90,74,39,58,97,53,100,20,51,0,0,12
eval_00936,writer_independent_evaluation,compact_trace,0.50611423,0.32000000,0.63226834,0,48,30,66,65,83,100,100,99,79,88,53,81,26,76,0
eval_00937,writer_independent_evaluation,long_sweep,0.34607067,0.47000000,1.35810411,22,77,62,100,90,74,55,43,93,49,100,18,42,0,0,22
eval_00938,writer_independent_evaluation,compact_trace,0.53556094,0.32000000,0.59750436,26,94,67,100,100,89,66,68,92,39,84,14,41,7,0,0
eval_00939,writer_independent_evaluation,compact_trace,0.52209713,0.32000000,0.61291277,0,65,40,83,100,100,96,80,80,60,56,40,28,20,12,0
eval_00940,writer_independent_evaluation,compact_trace,0.53070427,0.32000000,0.60297235,34,69,54,100,62,68,36,34,0,8,6,10,52,3,100,0
eval_00941,writer_independent_evaluation,long_sweep,0.36402901,0.47000000,1.29110589,56,92,36,64,100,46,72,5,1,0,0,44,18,87,92,100
eval_00942,writer_independent_evaluation,long_sweep,0.35412290,0.47000000,1.32722284,77,100,22,84,63,60,92,94,100,63,100,24,45,0,0,29
eval_00943,writer_independent_evaluation,compact_trace,0.47635752,0.32000000,0.67176435,100,93,86,100,70,84,54,67,41,50,27,33,14,17,0,0
eval_00944,writer_independent_evaluation,compact_trace,0.51324166,0.32000000,0.62348797,0,56,25,64,60,89,65,100,45,75,35,49,45,23,100,0
eval_00945,writer_independent_evaluation,compact_trace,0.52513203,0.32000000,0.60937056,30,100,0,72,13,43,66,40,100,62,92,60,68,30,49,0
eval_00946,writer_independent_evaluation,compact_trace,0.52673045,0.32000000,0.60752136,20,66,34,100,41,74,29,32,0,0,8,0,54,4,100,11
eval_00947,writer_independent_evaluation,long_sweep,0.35052706,0.47000000,1.34083799,0,84,46,57,89,28,68,0,41,24,70,54,100,85,41,100
eval_00948,writer_independent_evaluation,long_sweep,0.34117712,0.47000000,1.37758359,53,80,38,100,0,77,66,72,70,67,100,30,68,3,2,0
eval_00949,writer_independent_evaluation,long_sweep,0.34400993,0.47000000,1.36623965,59,100,24,90,0,58,97,49,100,78,82,78,65,38,53,0
eval_00950,writer_independent_evaluation,compact_trace,0.47497326,0.32000000,0.67372214,100,100,91,86,71,72,53,58,38,44,24,29,11,15,0,0
eval_00951,writer_independent_evaluation,long_sweep,0.36235281,0.47000000,1.29707839,100,86,12,100,0,64,67,29,39,0,35,38,94,74,92,98
eval_00952,writer_independent_evaluation,compact_trace,0.52478306,0.32000000,0.60977578,45,100,10,75,0,47,60,38,100,54,97,59,79,29,69,0
eval_00953,writer_independent_evaluation,compact_trace,0.50238501,0.32000000,0.63696168,0,66,31,84,71,100,100,99,92,74,84,50,82,25,85,0
eval_00954,writer_independent_evaluation,long_sweep,0.34429116,0.47000000,1.36512363,28,94,63,100,84,69,66,30,42,0,0,25,47,38,100,37
eval_00955,writer_independent_evaluation,long_sweep,0.34847143,0.47000000,1.34874757,34,75,0,44,0,3,47,0,86,29,100,67,74,100,24,91
eval_00956,writer_independent_evaluation,compact_trace,0.52597740,0.32000000,0.60839116,27,91,37,99,100,100,78,77,63,53,75,29,57,5,0,0
eval_00957,writer_independent_evaluation,compact_trace,0.53436933,0.32000000,0.59883677,0,59,46,83,62,100,57,64,55,27,25,0,36,3,100,1
eval_00958,writer_independent_evaluation,long_sweep,0.35639568,0.47000000,1.31875899,87,100,36,82,3,52,0,17,50,0,100,13,55,31,0,20
eval_00959,writer_independent_evaluation,long_sweep,0.34945863,0.47000000,1.34493746,37,87,100,100,56,91,19,67,22,54,79,42,59,16,0,0
eval_00960,writer_independent_evaluation,long_sweep,0.35424929,0.47000000,1.32674932,42,79,53,42,42,0,0,2,38,38,89,70,100,100,39,75
eval_00961,writer_independent_evaluation,compact_trace,0.54067962,0.32000000,0.59184772,26,91,74,100,74,77,48,53,19,30,0,5,47,0,100,2
eval_00962,writer_independent_evaluation,compact_trace,0.53201534,0.32000000,0.60148641,44,100,22,68,0,38,54,40,100,48,95,65,93,32,100,0
eval_00963,writer_independent_evaluation,compact_trace,0.53057577,0.32000000,0.60311839,34,100,0,78,13,56,68,53,100,71,75,48,49,24,30,0
eval_00964,writer_independent_evaluation,long_sweep,0.35697191,0.47000000,1.31663021,78,69,87,100,0,90,16,63,100,80,87,63,50,31,28,0
eval_00965,writer_independent_evaluation,long_sweep,0.35452195,0.47000000,1.32572890,100,100,48,88,14,59,0,28,27,0,92,8,69,29,2,18
eval_00966,writer_independent_evaluation,long_sweep,0.35309371,0.47000000,1.33109139,6,100,54,96,81,56,64,6,36,0,0,38,51,35,100,32
eval_00967,writer_independent_evaluation,long_sweep,0.35000436,0.47000000,1.34284041,79,100,44,95,53,51,54,8,6,0,0,36,60,54,100,83
eval_00968,writer_independent_evaluation,long_sweep,0.34972998,0.47000000,1.34389393,44,64,60,100,97,83,77,43,39,11,0,13,51,23,100,0
eval_00969,writer_independent_evaluation,compact_trace,0.52779696,0.32000000,0.60629375,1,82,32,100,48,71,38,41,12,13,0,6,49,0,100,1
eval_00970,writer_independent_evaluation,long_sweep,0.33843618,0.47000000,1.38874042,97,87,56,74,34,95,83,100,100,68,88,36,53,8,0,0
eval_00971,writer_independent_evaluation,compact_trace,0.51701552,0.32000000,0.61893694,0,83,28,100,59,88,42,57,22,28,31,0,70,1,100,2
eval_00972,writer_independent_evaluation,compact_trace,0.52765420,0.32000000,0.60645779,19,65,24,100,46,81,27,45,0,12,10,1,56,0,100,4
eval_00973,writer_independent_evaluation,long_sweep,0.36649769,0.47000000,1.28240918,98,80,34,100,8,73,73,44,100,10,8,0,0,27,70,55
eval_00974,writer_independent_evaluation,compact_trace,0.53779169,0.32000000,0.59502593,0,81,38,100,66,74,42,36,6,10,10,1,55,6,100,0
eval_00975,writer_independent_evaluation,long_sweep,0.35673856,0.47000000,1.31749144,0,76,47,71,96,96,28,100,17,77,90,74,100,37,100,0
eval_00976,writer_independent_evaluation,long_sweep,0.33937385,0.47000000,1.38490342,38,68,68,100,66,82,62,44,55,7,0,0,57,3,100,7
eval_00977,writer_independent_evaluation,long_sweep,0.34063451,0.47000000,1.37977800,12,100,25,89,17,37,40,0,0,10,7,54,51,72,100,81
eval_00978,writer_independent_evaluation,long_sweep,0.36280704,0.50000000,1.37814304,100,66,66,100,0,77,32,38,60,0,9,21,51,59,87,94
eval_00979,writer_independent_evaluation,compact_trace,0.51623481,0.32000000,0.61987296,0,50,42,72,81,95,100,100,88,75,69,50,49,25,32,0
eval_00980,writer_independent_evaluation,long_sweep,0.35776138,0.47000000,1.31372482,70,62,100,93,27,100,27,67,66,33,55,0,0,15,47,45
eval_00981,writer_independent_evaluation,long_sweep,0.34829722,0.47000000,1.34942219,43,93,30,62,45,25,0,0,6,30,53,61,100,91,53,100
eval_00982,writer_independent_evaluation,long_sweep,0.34023294,0.47000000,1.38140651,31,87,77,100,81,69,53,45,100,39,92,9,33,0,0,25
eval_00983,writer_independent_evaluation,long_sweep,0.35639822,0.47000000,1.31874958,31,81,1,43,13,1,68,0,100,36,96,79,48,100,0,80
eval_00984,writer_independent_evaluation,long_sweep,0.34919734,0.47000000,1.34594381,100,100,70,87,29,60,0,30,3,0,71,5,73,30,2,25
eval_00985,writer_independent_evaluation,long_sweep,0.35053297,0.47000000,1.34081540,100,100,45,83,14,61,0,38,3,14,66,0,97,15,21,7
eval_00986,writer_independent_evaluation,compact_trace,0.51978879,0.32000000,0.61563467,100,100,62,97,39,73,46,49,84,41,71,14,34,0,0,8
eval_00987,writer_independent_evaluation,long_sweep,0.34374527,0.47000000,1.36729155,67,100,26,92,0,56,9,12,49,0,88,15,100,60,70,90
eval_00988,writer_independent_evaluation,compact_trace,0.52601520,0.32000000,0.60834744,15,72,38,100,49,67,29,29,0,16,33,22,66,8,100,0
eval_00989,writer_independent_evaluation,compact_trace,0.54286246,0.32000000,0.58946791,0,77,40,96,90,100,82,73,68,50,100,24,60,0,20,15
eval_00990,writer_independent_evaluation,compact_trace,0.53653826,0.32000000,0.59641599,100,100,60,82,32,56,13,28,22,0,70,8,40,24,0,19
eval_00991,writer_independent_evaluation,long_sweep,0.33926903,0.47000000,1.38533130,0,68,40,100,64,96,61,59,57,23,9,0,33,3,100,2
eval_00992,writer_independent_evaluation,long_sweep,0.35460606,0.47000000,1.32541446,97,85,53,100,12,78,74,74,97,86,100,44,61,12,0,0
eval_00993,writer_independent_evaluation,long_sweep,0.34395280,0.47000000,1.36646658,67,93,26,70,0,35,15,0,63,12,92,46,100,86,62,100
eval_00994,writer_independent_evaluation,long_sweep,0.35264389,0.47000000,1.33278928,90,100,44,77,13,49,0,21,38,0,100,13,90,37,18,39
eval_00995,writer_independent_evaluation,long_sweep,0.34995232,0.47000000,1.34304012,17,94,5,57,52,30,16,0,0,28,5,72,39,98,100,100
eval_00996,writer_independent_evaluation,long_sweep,0.36227529,0.47000000,1.29735594,36,88,23,59,100,55,92,16,20,0,0,35,8,76,73,100
