record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,digit_label
train_01824,training_writers,long_sweep,0.33852011,0.47000000,1.38839609,0,85,43,100,92,96,100,59,84,21,58,0,38,29,87,34,7
train_01825,training_writers,long_sweep,0.36379460,0.47000000,1.29193781,67,66,56,100,10,74,59,38,70,0,0,15,29,54,100,82,8
train_01826,training_writers,long_sweep,0.36704889,0.47000000,1.28048336,75,75,36,100,6,68,62,35,100,0,0,6,31,41,93,74,8
train_01827,training_writers,compact_trace,0.54044104,0.32000000,0.59210900,100,83,97,100,46,94,46,67,83,42,99,11,51,0,0,3,5
train_01828,training_writers,compact_trace,0.52785354,0.32000000,0.60622877,15,79,43,100,51,68,29,31,0,2,30,7,65,0,100,1,2
train_01829,training_writers,long_sweep,0.36828045,0.47000000,1.27620132,42,81,6,56,95,70,71,100,19,62,100,75,75,29,0,0,9
train_01830,training_writers,compact_trace,0.53483337,0.32000000,0.59831720,84,100,42,72,2,45,0,39,59,35,100,49,84,36,75,0,4
train_01831,training_writers,long_sweep,0.35866840,0.47000000,1.31040260,49,100,54,67,95,32,47,0,4,11,0,58,31,94,100,94,5
train_01832,training_writers,compact_trace,0.52359590,0.32000000,0.61115833,0,66,20,100,51,93,50,51,33,13,25,0,62,8,100,7,2
train_01833,training_writers,compact_trace,0.52326197,0.32000000,0.61154836,17,100,5,71,0,40,60,39,100,58,85,61,77,29,69,0,4
train_01834,training_writers,long_sweep,0.33826054,0.47000000,1.38946151,0,91,61,100,78,69,58,34,56,0,38,28,34,48,100,45,7
train_01835,training_writers,long_sweep,0.36884586,0.50000000,1.35557981,5,55,79,87,5,100,38,53,67,6,0,0,27,47,100,84,8
train_01836,training_writers,long_sweep,0.35274039,0.47000000,1.33242469,27,100,6,95,0,42,30,0,79,4,100,51,74,96,24,98,0
train_01837,training_writers,long_sweep,0.34430322,0.47000000,1.36507582,65,64,9,63,20,92,73,100,100,75,80,46,42,22,0,0,9
train_01838,training_writers,long_sweep,0.36746587,0.47000000,1.27903034,88,59,100,100,16,85,42,45,82,8,0,0,32,40,89,77,8
train_01839,training_writers,compact_trace,0.53331555,0.32000000,0.60002001,33,78,67,100,68,67,36,40,0,17,27,1,72,0,100,2,2
train_01840,training_writers,long_sweep,0.36663536,0.47000000,1.28192763,59,82,11,67,100,65,54,100,40,48,0,22,60,0,43,52,8
train_01841,training_writers,compact_trace,0.51672331,0.32000000,0.61928695,100,100,66,80,41,56,23,29,18,0,54,0,38,18,0,12,6
train_01842,training_writers,long_sweep,0.33858349,0.47000000,1.38813619,0,90,57,100,63,71,46,36,40,0,10,12,39,32,100,39,7
train_01843,training_writers,compact_trace,0.51695435,0.32000000,0.61901016,0,85,30,100,48,73,33,40,9,13,24,0,65,4,100,10,2
train_01844,training_writers,compact_trace,0.53849939,0.32000000,0.59424394,24,81,57,100,85,76,59,47,82,41,100,15,53,0,0,5,3
train_01845,training_writers,long_sweep,0.35537563,0.47000000,1.32254426,76,91,85,67,100,100,32,83,94,70,94,53,73,4,0,0,9
train_01846,training_writers,compact_trace,0.54373711,0.32000000,0.58851970,93,87,50,73,27,81,75,100,100,80,67,52,27,27,0,0,9
train_01847,training_writers,long_sweep,0.34795884,0.47000000,1.35073448,44,94,6,74,0,28,35,0,78,13,100,53,76,91,32,100,0
train_01848,training_writers,long_sweep,0.34164049,0.47000000,1.37571517,0,96,46,100,64,67,45,31,12,0,10,30,50,55,100,68,7
train_01849,training_writers,compact_trace,0.53073913,0.32000000,0.60293274,0,74,27,100,54,77,37,42,5,14,2,17,51,9,100,0,2
train_01850,training_writers,compact_trace,0.53351237,0.32000000,0.59979865,0,89,36,100,56,72,38,40,8,13,1,0,51,1,100,0,2
train_01851,training_writers,compact_trace,0.53913235,0.32000000,0.59354628,44,81,72,100,100,82,64,58,99,42,93,13,47,1,0,0,3
train_01852,training_writers,long_sweep,0.35605334,0.47000000,1.32002693,0,34,43,67,74,100,68,54,59,9,5,1,32,0,100,3,1
train_01853,training_writers,long_sweep,0.34219900,0.47000000,1.37346982,25,79,59,100,100,88,63,63,35,41,80,21,54,0,0,6,3
train_01854,training_writers,long_sweep,0.34792252,0.47000000,1.35087548,16,68,0,40,26,0,73,10,100,50,82,93,32,100,1,73,0
train_01855,training_writers,compact_trace,0.53531102,0.32000000,0.59778333,7,85,29,100,28,70,26,55,83,58,100,31,55,11,0,0,3
train_01856,training_writers,compact_trace,0.51708704,0.32000000,0.61885133,45,77,74,100,100,87,74,58,81,40,74,6,37,0,0,11,3
train_01857,training_writers,compact_trace,0.49764611,0.32000000,0.64302723,0,64,57,78,86,100,91,93,88,70,87,46,86,23,100,0,1
train_01858,training_writers,compact_trace,0.54428762,0.32000000,0.58792445,14,86,50,100,73,80,39,53,0,28,0,4,58,1,100,0,2
train_01859,training_writers,long_sweep,0.36193707,0.47000000,1.29856830,100,84,55,99,4,72,49,33,43,0,0,28,41,69,97,100,8
train_01860,training_writers,compact_trace,0.54115735,0.32000000,0.59132524,0,69,42,87,100,100,75,79,50,59,25,39,17,19,67,0,1
train_01861,training_writers,long_sweep,0.33921678,0.47000000,1.38554469,10,87,58,100,92,84,64,58,62,36,100,17,55,0,0,1,3
train_01862,training_writers,long_sweep,0.36302693,0.47000000,1.29466979,39,58,100,79,88,100,6,80,0,54,89,68,63,39,31,0,9
train_01863,training_writers,compact_trace,0.54740032,0.32000000,0.58458131,77,94,35,100,53,74,74,90,99,52,100,10,51,0,0,6,9
train_01864,training_writers,long_sweep,0.34900807,0.47000000,1.34667374,100,94,29,100,0,72,70,79,88,98,64,65,50,33,43,0,9
train_01865,training_writers,compact_trace,0.51181011,0.32000000,0.62523188,20,100,17,74,0,45,25,26,81,25,95,50,95,30,100,0,4
train_01866,training_writers,compact_trace,0.52811940,0.32000000,0.60592358,42,87,80,100,70,72,58,62,100,46,87,15,42,0,0,3,3
train_01867,training_writers,long_sweep,0.35524061,0.47000000,1.32304695,21,94,44,73,100,100,13,100,16,80,61,66,23,33,0,0,9
train_01868,training_writers,long_sweep,0.35043762,0.47000000,1.34118019,0,56,44,88,67,100,68,54,70,7,11,1,37,0,100,3,1
train_01869,training_writers,compact_trace,0.54179720,0.32000000,0.59062689,9,83,30,100,84,95,64,67,85,50,100,23,57,3,0,0,3
train_01870,training_writers,long_sweep,0.36526552,0.47000000,1.28673519,0,26,57,56,98,94,31,100,45,63,100,31,78,0,9,16,8
train_01871,training_writers,compact_trace,0.53681428,0.32000000,0.59610932,0,60,9,71,45,100,35,64,38,28,7,0,21,1,100,4,1
train_01872,training_writers,long_sweep,0.36744298,0.47000000,1.27911004,32,100,17,75,87,41,64,0,12,20,79,55,100,96,0,96,8
train_01873,training_writers,long_sweep,0.36006240,0.47000000,1.30532930,32,96,0,67,61,58,74,14,24,0,20,50,38,91,100,100,5
train_01874,training_writers,long_sweep,0.36472538,0.47000000,1.28864078,39,94,0,63,66,44,70,1,10,0,15,52,29,99,100,100,5
train_01875,training_writers,long_sweep,0.35857773,0.47000000,1.31073395,0,100,72,99,100,86,62,45,38,0,5,13,23,41,97,44,7
train_01876,training_writers,compact_trace,0.53609131,0.32000000,0.59691324,3,85,38,100,59,78,45,48,22,21,0,0,52,0,100,1,2
train_01877,training_writers,long_sweep,0.34021955,0.47000000,1.38146088,100,100,46,91,14,64,0,32,8,0,62,0,55,27,6,27,6
train_01878,training_writers,compact_trace,0.53867069,0.32000000,0.59405497,32,88,21,100,66,94,45,65,69,54,100,29,64,3,0,0,3
train_01879,training_writers,long_sweep,0.36974129,0.47000000,1.27115909,37,100,0,60,94,94,3,89,29,54,0,0,100,28,8,38,8
train_01880,training_writers,long_sweep,0.36543387,0.47000000,1.28614240,0,71,52,100,100,75,53,37,13,0,82,7,34,44,16,83,8
train_01881,training_writers,long_sweep,0.34831139,0.47000000,1.34936729,17,96,0,63,6,20,50,0,95,22,100,64,71,100,25,86,0
train_01882,training_writers,compact_trace,0.53756740,0.32000000,0.59527419,0,4,74,29,100,62,88,95,74,100,74,67,74,33,76,0,1
train_01883,training_writers,long_sweep,0.36795511,0.47000000,1.27732973,60,100,14,67,100,55,80,98,39,56,0,13,80,0,50,45,8
train_01884,training_writers,compact_trace,0.52674135,0.32000000,0.60750879,20,100,0,75,4,42,72,43,100,63,87,69,85,34,89,0,4
train_01885,training_writers,long_sweep,0.34675961,0.47000000,1.35540584,17,37,24,0,73,14,100,50,89,90,43,100,11,66,0,25,0
train_01886,training_writers,compact_trace,0.50873824,0.32000000,0.62900717,40,100,16,81,0,59,22,40,81,47,100,44,79,22,67,0,4
train_01887,training_writers,long_sweep,0.35632459,0.50000000,1.40321498,19,73,12,61,77,36,57,0,9,19,0,59,12,94,100,100,5
train_01888,training_writers,long_sweep,0.36747666,0.47000000,1.27899278,57,87,0,100,17,63,100,28,94,0,20,34,89,71,37,87,8
train_01889,training_writers,compact_trace,0.50113514,0.32000000,0.63855031,68,90,100,100,100,80,79,59,71,35,73,11,39,0,0,3,3
train_01890,training_writers,long_sweep,0.35688245,0.47000000,1.31696025,59,94,20,66,58,46,50,2,0,0,21,49,49,96,100,100,5
train_01891,training_writers,long_sweep,0.35132380,0.47000000,1.33779722,58,96,17,64,0,26,29,0,75,27,100,65,83,100,33,79,0
train_01892,training_writers,long_sweep,0.36218896,0.47000000,1.29766516,37,90,4,97,35,57,100,22,49,0,0,33,54,72,35,100,8
train_01893,training_writers,long_sweep,0.34447108,0.47000000,1.36441062,63,48,100,73,77,100,13,92,0,65,64,57,86,31,77,0,9
train_01894,training_writers,compact_trace,0.51547761,0.32000000,0.62078351,6,100,18,89,14,54,0,21,54,21,99,38,92,34,100,0,4
train_01895,training_writers,long_sweep,0.34561192,0.47000000,1.35990678,51,100,16,73,0,27,28,0,70,15,100,51,83,89,40,95,0
train_01896,training_writers,compact_trace,0.54474116,0.32000000,0.58743495,9,68,29,100,65,91,45,58,13,31,0,6,51,6,100,0,2
train_01897,training_writers,compact_trace,0.52178457,0.32000000,0.61327992,29,78,52,100,72,80,65,61,100,43,81,14,33,0,0,20,3
train_01898,training_writers,long_sweep,0.35911209,0.47000000,1.30878355,50,100,28,70,79,38,65,0,0,5,20,45,37,85,100,96,5
train_01899,training_writers,long_sweep,0.34735015,0.47000000,1.35310148,2,97,13,59,44,34,15,0,6,43,0,86,49,98,100,100,5
train_01900,training_writers,compact_trace,0.50911761,0.32000000,0.62853846,0,51,33,75,68,100,51,85,53,59,58,33,65,7,100,0,1
train_01901,training_writers,long_sweep,0.35959849,0.47000000,1.30701327,97,82,62,100,13,69,63,59,100,88,96,41,64,1,0,0,9
train_01902,training_writers,long_sweep,0.36513517,0.47000000,1.28719454,27,100,0,74,60,43,100,3,34,0,29,44,74,81,10,58,8
train_01903,training_writers,long_sweep,0.34562706,0.47000000,1.35984722,100,87,40,100,0,78,60,65,100,90,94,65,83,32,79,0,9
train_01904,training_writers,long_sweep,0.35409155,0.47000000,1.32734036,97,100,57,82,24,51,0,20,32,0,100,12,91,42,25,56,6
train_01905,training_writers,compact_trace,0.53606773,0.32000000,0.59693950,88,100,82,82,45,49,0,22,38,34,94,36,100,42,98,0,4
train_01906,training_writers,long_sweep,0.35437500,0.47000000,1.32627864,100,100,45,85,9,58,0,23,44,0,99,11,84,40,26,47,6
train_01907,training_writers,long_sweep,0.35031914,0.47000000,1.34163379,24,77,73,100,100,77,62,37,21,0,0,9,25,39,84,31,7
train_01908,training_writers,long_sweep,0.36665064,0.47000000,1.28187421,28,87,1,56,76,75,67,28,1,0,0,46,18,94,100,100,5
train_01909,training_writers,long_sweep,0.34934898,0.47000000,1.34535958,35,97,35,61,44,19,0,0,23,38,61,68,100,99,51,100,8
train_01910,training_writers,long_sweep,0.34907029,0.47000000,1.34643371,49,91,98,100,96,66,59,32,17,0,0,16,38,40,100,48,7
train_01911,training_writers,long_sweep,0.34338974,0.47000000,1.36870718,10,78,49,100,100,98,69,68,85,43,100,14,51,2,0,0,3
train_01912,training_writers,compact_trace,0.53423023,0.32000000,0.59899268,62,76,0,82,29,100,90,98,100,74,90,49,75,25,70,0,9
train_01913,training_writers,long_sweep,0.34686267,0.47000000,1.35500310,88,68,31,56,0,81,47,100,100,86,97,55,75,26,44,0,9
train_01914,training_writers,compact_trace,0.51262731,0.32000000,0.62423517,0,54,40,67,78,88,100,100,82,74,69,49,58,24,40,0,1
train_01915,training_writers,long_sweep,0.35004640,0.47000000,1.34267915,73,100,31,79,4,48,0,15,49,0,100,14,66,33,10,28,6
train_01916,training_writers,long_sweep,0.34657995,0.47000000,1.35610844,7,90,57,100,86,81,46,62,92,45,100,18,58,0,0,0,3
train_01917,training_writers,compact_trace,0.53812990,0.32000000,0.59465196,39,76,68,100,49,61,40,21,19,0,0,4,50,6,100,5,1
train_01918,training_writers,compact_trace,0.48070046,0.32000000,0.66569522,100,100,38,87,25,72,19,58,12,43,6,28,0,14,6,0,1
train_01919,training_writers,compact_trace,0.51977201,0.32000000,0.61565455,0,91,32,100,65,97,92,76,100,38,95,0,68,25,91,35,7
train_01920,training_writers,long_sweep,0.34033766,0.47000000,1.38098146,33,65,68,100,73,89,56,40,37,0,0,8,50,5,100,6,1
train_01921,training_writers,compact_trace,0.50333402,0.32000000,0.63576072,0,53,45,68,80,90,100,100,98,75,98,50,95,25,93,0,1
train_01922,training_writers,long_sweep,0.34642432,0.47000000,1.35671767,33,65,81,88,100,100,88,70,74,41,52,13,0,0,81,1,1
train_01923,training_writers,compact_trace,0.53558133,0.32000000,0.59748162,43,100,10,80,0,51,43,29,95,40,100,53,61,28,39,0,4
train_01924,training_writers,long_sweep,0.34983798,0.47000000,1.34347905,13,100,20,71,59,39,44,0,0,16,7,61,42,93,100,97,5
train_01925,training_writers,compact_trace,0.52409193,0.32000000,0.61057990,18,87,0,92,50,96,100,100,71,78,47,54,33,27,35,0,7
train_01926,training_writers,compact_trace,0.53490593,0.32000000,0.59823604,8,85,46,100,58,73,36,42,5,15,0,0,50,0,100,2,2
train_01927,training_writers,compact_trace,0.53323005,0.32000000,0.60011621,0,98,43,100,68,70,66,35,56,0,39,32,49,51,100,55,7
train_01928,training_writers,compact_trace,0.54324315,0.32000000,0.58905483,1,90,47,100,74,83,53,57,67,32,100,12,51,1,0,0,3
train_01929,training_writers,compact_trace,0.53900421,0.32000000,0.59368738,23,78,26,100,62,85,34,55,0,27,1,0,51,0,100,7,2
train_01930,training_writers,long_sweep,0.35552163,0.47000000,1.32200115,75,93,46,87,10,49,0,8,58,0,100,31,66,66,22,100,0
train_01931,training_writers,long_sweep,0.34687219,0.47000000,1.35496593,100,62,47,55,0,73,21,100,73,91,79,57,55,25,16,0,9
train_01932,training_writers,long_sweep,0.34922168,0.47000000,1.34585001,0,85,34,100,85,78,75,38,56,0,14,16,29,37,100,37,7
train_01933,training_writers,compact_trace,0.52780682,0.32000000,0.60628242,0,95,44,100,76,78,72,39,63,0,52,12,54,40,100,46,7
train_01934,training_writers,long_sweep,0.35674187,0.47000000,1.31747922,46,84,65,46,65,9,0,0,30,29,84,57,100,94,44,100,8
train_01935,training_writers,long_sweep,0.36016924,0.47000000,1.30494207,96,66,64,100,0,88,31,54,86,72,100,42,87,0,19,3,9
train_01936,training_writers,compact_trace,0.54499469,0.32000000,0.58716168,0,88,37,100,82,90,70,46,68,0,100,3,93,30,46,38,7
train_01937,training_writers,long_sweep,0.33955318,0.47000000,1.38417200,52,100,26,68,0,36,52,36,100,40,84,69,62,35,48,0,4
train_01938,training_writers,compact_trace,0.53976916,0.32000000,0.59284602,59,73,48,100,99,95,81,63,93,44,100,13,50,0,0,11,3
train_01939,training_writers,long_sweep,0.34873946,0.47000000,1.34771099,34,100,5,59,0,46,100,47,94,81,64,86,62,43,50,0,4
train_01940,training_writers,compact_trace,0.53982489,0.32000000,0.59278481,48,62,60,100,61,56,37,19,0,0,20,13,60,8,100,1,2
train_01941,training_writers,compact_trace,0.54188701,0.32000000,0.59052901,0,100,50,99,47,69,32,35,20,0,10,29,44,44,100,47,7
train_01942,training_writers,long_sweep,0.34645134,0.47000000,1.35661188,69,98,89,64,97,100,62,79,99,77,100,29,60,2,0,0,9
train_01943,training_writers,long_sweep,0.33892092,0.47000000,1.38675419,25,67,41,100,80,91,61,53,24,26,0,15,49,6,100,0,2
train_01944,training_writers,long_sweep,0.35182202,0.47000000,1.33590275,65,64,86,80,75,100,0,79,18,54,100,68,78,41,49,0,9
train_01945,training_writers,long_sweep,0.36676351,0.47000000,1.28147971,35,86,56,65,100,27,23,0,6,28,65,64,98,100,0,85,8
train_01946,training_writers,compact_trace,0.54676954,0.32000000,0.58525572,11,59,51,85,53,100,46,58,38,16,0,5,51,0,100,1,1
train_01947,training_writers,long_sweep,0.34413607,0.47000000,1.36573883,35,87,86,100,100,76,52,57,89,53,97,21,53,0,0,8,3
train_01948,training_writers,long_sweep,0.35267435,0.47000000,1.33267419,49,100,10,79,0,32,33,0,82,8,100,51,74,90,27,97,0
train_01949,training_writers,compact_trace,0.54670701,0.32000000,0.58532266,13,83,52,100,75,78,44,48,4,22,0,0,54,1,100,6,2
train_01950,training_writers,long_sweep,0.35126426,0.47000000,1.33802399,0,91,49,96,100,100,67,62,54,18,38,0,21,38,83,40,7
train_01951,training_writers,compact_trace,0.51313862,0.32000000,0.62361316,0,62,27,64,61,84,100,100,90,77,70,51,50,25,35,0,1
train_01952,training_writers,compact_trace,0.52515760,0.32000000,0.60934090,16,100,0,65,43,57,100,70,99,87,97,76,84,38,73,0,4
train_01953,training_writers,compact_trace,0.50448485,0.32000000,0.63431043,0,89,20,97,64,100,100,90,95,66,78,44,57,22,40,0,7
train_01954,training_writers,long_sweep,0.36326707,0.47000000,1.29381395,98,98,34,96,8,59,63,27,34,0,0,32,42,70,100,100,8
train_01955,training_writers,long_sweep,0.36472066,0.47000000,1.28865745,38,99,6,52,14,0,75,3,100,51,73,100,14,83,0,33,0
train_01956,training_writers,long_sweep,0.36654404,0.47000000,1.28224700,100,100,21,86,45,47,86,11,3,0,0,33,65,65,99,96,8
train_01957,training_writers,long_sweep,0.34547618,0.47000000,1.36044113,0,100,51,99,100,78,80,42,60,7,79,0,98,27,30,38,7
train_01958,training_writers,long_sweep,0.35345625,0.47000000,1.32972611,71,64,55,100,0,98,19,69,74,80,100,49,67,10,13,0,9
train_01959,training_writers,long_sweep,0.35161984,0.47000000,1.33667089,48,97,7,76,22,35,0,0,5,31,49,65,100,95,52,100,8
train_01960,training_writers,long_sweep,0.36052430,0.47000000,1.30365692,54,96,83,63,100,100,29,80,87,63,96,54,78,4,0,0,9
train_01961,training_writers,long_sweep,0.34403599,0.47000000,1.36613612,54,100,29,87,6,55,0,23,48,0,100,21,40,35,12,17,6
train_01962,training_writers,long_sweep,0.34940648,0.47000000,1.34513818,24,88,0,46,54,45,20,0,24,55,38,95,51,94,100,100,5
train_01963,training_writers,long_sweep,0.33834197,0.47000000,1.38912712,55,61,81,100,68,79,56,33,30,0,0,1,51,2,100,6,1
train_01964,training_writers,compact_trace,0.53553537,0.32000000,0.59753290,25,100,5,70,0,40,72,44,100,57,70,64,72,32,60,0,4
train_01965,training_writers,rising_tail,0.25098653,0.40000000,1.59371100,46,83,41,52,38,15,0,0,18,32,36,65,59,87,100,100,5
train_01966,training_writers,long_sweep,0.36696572,0.47000000,1.28077359,61,95,39,68,100,100,45,76,0,45,10,0,90,36,21,50,8
train_01967,training_writers,long_sweep,0.34664413,0.47000000,1.35585736,13,88,10,56,54,29,30,0,10,35,0,79,46,99,100,100,5
train_01968,training_writers,compact_trace,0.52792438,0.32000000,0.60614742,0,98,52,100,100,85,90,57,73,29,73,0,100,18,79,35,7
train_01969,training_writers,compact_trace,0.54463057,0.32000000,0.58755424,33,61,63,93,60,100,55,57,42,15,0,0,50,5,100,7,1
train_01970,training_writers,long_sweep,0.34802873,0.47000000,1.35046324,48,99,8,92,50,73,63,100,100,67,99,23,53,0,0,3,9
train_01971,training_writers,long_sweep,0.34487340,0.47000000,1.36281894,30,88,7,77,0,33,30,0,82,6,100,45,74,82,26,100,0
train_01972,training_writers,long_sweep,0.35001956,0.47000000,1.34278209,38,100,6,62,44,35,7,0,0,23,9,72,45,98,100,96,5
train_01973,training_writers,long_sweep,0.35631568,0.47000000,1.31905506,0,67,59,100,79,98,71,54,71,12,9,1,2,0,100,3,1
train_01974,training_writers,long_sweep,0.34729702,0.47000000,1.35330848,37,92,6,59,0,13,39,0,78,25,100,65,75,100,30,100,0
train_01975,training_writers,compact_trace,0.52245881,0.32000000,0.61248847,22,100,52,98,58,62,32,33,0,13,27,9,63,5,100,0,2
train_01976,training_writers,long_sweep,0.36482739,0.47000000,1.28828048,25,46,100,31,80,0,0,9,38,45,89,78,54,100,20,68,8
train_01977,training_writers,long_sweep,0.36687924,0.47000000,1.28107549,32,90,0,64,66,29,79,0,12,26,60,67,100,100,16,79,8
train_01978,training_writers,long_sweep,0.34900406,0.47000000,1.34668921,75,100,35,82,2,53,0,21,44,0,100,8,68,31,16,21,6
train_01979,training_writers,compact_trace,0.54376712,0.32000000,0.58848722,100,99,55,100,22,79,27,51,74,47,87,19,47,0,0,1,5
train_01980,training_writers,compact_trace,0.54124498,0.32000000,0.59122950,0,91,28,100,73,91,55,46,40,0,28,8,44,38,100,45,7
train_01981,training_writers,long_sweep,0.35686932,0.47000000,1.31700870,45,98,13,71,13,21,59,0,100,34,81,79,28,100,0,67,0
train_01982,training_writers,long_sweep,0.35703309,0.47000000,1.31640460,56,100,9,63,0,45,76,50,100,73,59,97,35,48,10,0,4
train_01983,training_writers,long_sweep,0.33955914,0.47000000,1.38414769,0,93,60,100,65,66,51,33,35,0,11,23,31,37,100,38,7
train_01984,training_writers,compact_trace,0.54049401,0.32000000,0.59205097,0,91,41,100,67,76,53,61,99,48,100,15,54,0,6,7,3
