case_id,policy_id,cluster,event_id,state_id,next_state,reward,cost,target_prob,behavior_prob,noise_a,source_id
public-006,P2,4,event::05:1:4:1:4,S05_01,S05_03,0.85831655389756667,0.2323254689641856,0.2747902411563406,0.45301171916854738,-313.602005444,noise::1468772243
public-010,P3,1,event::09:2:1:1:7,S09_01,S09_01,0.69288928475888023,0.23177218747501319,0.5329848120612668,0.80788671492145603,406.626166762,noise::0381427637
public-013,P2,1,event::12:1:1:6:2,S12_06,S12_01,0.74372576311571259,0.31595618042985685,0.37012761155080537,0.3814975384095568,266.284280547,noise::4384242363
public-013,P1,0,event::12:0:0:6:4,S12_06,S12_00,0.52611512583084108,0.30216009680618372,0.42041544256522495,0.60468100439812167,464.083497849,noise::9129032524
public-004,P4,1,event::03:3:1:2:4,S03_02,S03_04,0.84972984386335881,0.24759803745996445,0.89206102310908053,0.74718937815241027,903.019599121,noise::7434309744
public-002,P3,2,event::01:2:2:2:7,S01_02,S01_03,0.54358634252656901,0.25746921396717481,0.19921488937384804,0.4935903700353424,-585.458132061,noise::3716672768
public-002,P3,2,event::01:2:2:5:4,S01_05,S01_00,0.49748697715595891,0.28752116391031901,0.69292276074080617,0.7878472547473917,-28.4867619495,noise::7473432757
public-010,P1,4,event::09:0:4:2:1,S09_02,S09_02,0.79335108225775008,0.24209174756685053,0.67062567872058421,0.049977396309159504,345.855596542,noise::0653026616
public-014,P1,4,event::13:0:4:2:8,S13_02,S13_02,0.80061857313437368,0.26276280959855902,0.72788082077990535,0.81564794514735639,940.223038455,noise::7340264735
public-014,P4,4,event::13:3:4:5:7,S13_05,S13_01,0.83149075840312414,0.30077711169085802,0.10129242871657834,0.50377318760852086,-851.789403616,noise::9077071870
public-005,P1,2,event::04:0:2:4:5,S04_04,S04_04,0.6848169649445639,0.29161569024561657,0.76897136119571508,0.14827729797226583,607.078168467,noise::9276969663
public-005,P4,2,event::04:3:2:1:7,S04_01,S04_03,-0.23940020735069756,0.24158912750492284,0.050916018730871676,0.17891083688642365,272.617449809,noise::0085766658
public-008,P4,2,event::07:3:2:3:8,S07_03,S07_02,0.47600400040454144,0.27263816785958178,0.24019676159393169,0.64172944935098297,-280.259082638,noise::8270374622
public-005,P3,4,event::04:2:4:5:5,S04_05,S04_01,0.81159734023887165,0.31190362564990803,0.46689361784481931,0.73515237701074931,-653.771293383,noise::4840665965
public-001,P1,4,event::00:0:4:4:7,S00_04,S00_05,0.51567026973640218,0.2741489209500117,0.88061907558963815,0.46521293317981993,270.194718341,noise::8103580079
public-002,P1,3,event::01:0:3:5:3,S01_05,S01_03,0.66947874370245519,0.28530478098952483,0.76585712981202525,0.21576208078202255,588.654806063,noise::2576325269
public-011,P3,1,event::10:2:1:2:3,S10_02,S10_03,0.57926482213227293,0.24661523654929171,0.22626448485526365,0.79975783718084292,-411.315065437,noise::7458558528
public-013,P2,1,event::12:1:1:0:5,S12_00,S12_05,0.59296864933566273,0.23145042909310637,0.72428668314955813,0.10163205775248887,165.941317725,noise::1103848278
public-007,P1,0,event::06:0:0:1:1,S06_01,S06_02,0.83082087114485215,0.24221988654548657,0.12047193603968753,0.78412597044873078,-425.792058652,noise::9878341758
public-011,P4,2,event::10:3:2:3:4,S10_03,S10_05,0.59691714170743582,0.26865992768004709,0.16043421516647688,0.73916590958290807,431.193432177,noise::9904916288
public-003,P4,0,event::02:3:0:1:3,S02_01,S02_00,1.2684057564498126,0.22712991591962087,0.57888454386794652,0.75986011332131198,-999.427533192,noise::3726470787
public-005,P3,4,event::04:2:4:2:4,S04_02,S04_03,0.90279672939518951,0.25666791492777935,0.3074261783200557,0.082150012481313511,325.680086321,noise::1649647599
public-013,P1,2,event::12:0:2:5:1,S12_05,S12_05,0.88276637687283421,0.28812572819801341,0.57816479041134061,0.80222349355257017,-935.642005229,noise::5180964430
public-010,P1,0,event::09:0:0:0:5,S09_00,S09_02,0.63131933623979708,0.22396470962156717,0.57557042410166237,0.13315283529262648,850.630105976,noise::2269296643
public-008,P2,4,event::07:1:4:4:8,S07_04,S07_00,1.2174220690243023,0.28831261114391638,0.25582400847857995,0.26127974440856827,-917.187276489,noise::9951188906
public-004,P3,1,event::03:2:1:1:5,S03_01,S03_02,0.83531028126304108,0.24549920642044482,0.032193245018548172,0.22491346931544134,-141.939559949,noise::7756200705
public-008,P1,2,event::07:0:2:4:1,S07_04,S07_04,0.66116238203475408,0.27892420096502107,0.27431241426992836,0.11073115268438233,384.858913078,noise::5503493665
public-011,P4,4,event::10:3:4:2:5,S10_02,S10_04,1.3094285651591859,0.26826560154119911,0.34480238844075489,0.15945992394046807,786.330308547,noise::8835651371
public-008,P1,3,event::07:0:3:0:3,S07_00,S07_01,0.6333522244994555,0.20845204339006709,0.38274589454500735,0.2392659817455092,-852.554396805,noise::8676959012
public-001,P4,4,event::00:3:4:2:2,S00_02,S00_04,0.81707208787838703,0.25721698317314073,0.13248760429623957,0.80459936704148538,-918.307314826,noise::6243533460
public-001,P3,5,event::00:2:5:6:1,S00_06,S00_00,0.90891496667348681,0.31923756508557921,0.52202302607763629,0.17555989894161428,-290.079830664,noise::2038236996
public-011,P2,2,event::10:1:2:4:6,S10_04,S10_04,0.77219288292532107,0.27839585091204183,0.50845140326957838,0.66042472011158171,981.802706885,noise::9248260291
public-010,P4,3,event::09:3:3:2:0,S09_02,S09_02,1.1953066418367497,0.23952682345820012,0.61515136183009889,0.41959077609949419,-61.9577199296,noise::3585749699
public-005,P4,0,event::04:3:0:4:8,S04_04,S04_00,1.4289085443264113,0.29337852717384622,0.62490408932237207,0.49212551861204606,544.367272649,noise::6240409401
public-006,P2,0,event::05:1:0:2:8,S05_02,S05_04,1.2388214290205879,0.25655235419747746,0.30111433022613376,0.33301544212984918,-186.65638723,noise::9035441153
public-009,P3,3,event::08:2:3:2:4,S08_02,S08_03,0.88199651240708798,0.25810402378964292,0.41484822821975031,0.33238167065264917,-910.247878143,noise::6208120336
public-004,P3,1,event::03:2:1:2:0,S03_02,S03_04,0.80994622689108287,0.23142314237078426,0.91028609790898785,0.1243488105334003,523.577685713,noise::1717785729
public-004,P3,3,event::03:2:3:1:0,S03_01,S03_03,0.45404183609830961,0.23078388326501104,0.10213874351943347,0.44600327954586083,855.822627478,noise::1080595033
public-001,P3,2,event::00:2:2:3:4,S00_03,S00_04,0.64672204686362555,0.26256714211178755,0.093882701685820885,0.058531840094399282,-443.592893838,noise::2126136212
public-004,P1,0,event::03:0:0:0:4,S03_00,S03_01,0.62084920458239323,0.21899699420663279,0.56150961861871129,0.34718400776606723,928.840695936,noise::4334614323
public-006,P4,0,event::05:3:0:5:1,S05_05,S05_01,1.2633905845538695,0.29274335448326461,0.25013854444564648,0.18870811691086431,898.586561104,noise::4470888983
public-008,P1,4,event::07:0:4:0:5,S07_00,S07_02,0.78964746584381118,0.23311208051646326,0.4819802521684361,0.66918692995065021,-956.817276348,noise::4576284170
public-009,P2,2,event::08:1:2:1:4,S08_01,S08_03,0.34913448900651645,0.23483972991858743,0.52752442818901057,0.66763217021664012,-312.766103815,noise::0782947756
public-012,P3,2,event::11:2:2:5:0,S11_05,S11_02,0.90819236349721022,0.28888274122511243,0.52311881463686449,0.23883058587600572,211.933942362,noise::5723428934
public-010,P4,3,event::09:3:3:6:0,S09_06,S09_06,1.2389891116561609,0.30069469321835418,0.63776069121013135,0.33504418301589961,602.257158303,noise::3765313584
public-008,P4,3,event::07:3:3:5:3,S07_05,S07_01,1.0785253310771419,0.28138230338071152,0.54475458282018363,0.10276434227876305,-63.6128937299,noise::6765319507
public-012,P2,4,event::11:1:4:4:3,S11_04,S11_04,0.95259868403747006,0.26008517083971233,0.15283414331174947,0.32339038937455122,552.540668103,noise::3171320506
public-013,P1,4,event::12:0:4:5:5,S12_05,S12_03,0.71470723002192083,0.3116206865750652,0.34998142863188952,0.049904009051663124,-858.196780866,noise::8344407889
public-008,P3,2,event::07:2:2:5:3,S07_05,S07_05,0.92080818250277874,0.29356436499129862,0.94457173541215977,0.055297466065303183,434.090446015,noise::8802087627
public-008,P1,1,event::07:0:1:3:1,S07_03,S07_04,0.62979862684264987,0.26903374646435019,0.76715593995380826,0.20873253005276834,-792.330585372,noise::7607340284
public-010,P4,2,event::09:3:2:5:5,S09_05,S09_00,0.6068692821279853,0.29828204816110454,0.036502161678516006,0.35981556104559687,314.17787658,noise::0739138729
public-007,P3,2,event::06:2:2:4:5,S06_04,S06_04,0.50905481632825111,0.28121479975654406,0.76683267748669381,0.38271127921463804,-459.240892627,noise::9092707698
public-005,P1,1,event::04:0:1:1:7,S04_01,S04_01,0.69370051671559374,0.22791284671115114,0.6230026742225091,0.7452804211972468,-184.364613902,noise::1735813231
public-005,P1,2,event::04:0:2:1:5,S04_01,S04_02,0.60744060490124818,0.24679205978192989,0.83271608977745326,0.69469220514919627,531.187325383,noise::4708164189
public-008,P1,4,event::07:0:4:4:6,S07_04,S07_04,0.93339331150902438,0.27969390109047643,0.84238566065649179,0.62216667250553481,-26.804891653,noise::2379051713
public-010,P4,2,event::09:3:2:0:0,S09_00,S09_02,0.7738723575476455,0.21748625732916446,0.58418366589037229,0.41173953674501373,818.59732214,noise::1157103498
public-004,P1,2,event::03:0:2:4:3,S03_04,S03_05,0.56035467186813537,0.27268985990650879,0.42713137058984402,0.18627199626658014,-25.0611429582,noise::6828877679
public-014,P3,3,event::13:2:3:4:7,S13_04,S13_00,0.81935423173789113,0.27969486628183682,0.26477715844587707,0.53097181300529772,885.260223002,noise::4812855667
public-005,P3,3,event::04:2:3:0:2,S04_00,S04_01,0.57084426790016141,0.2324827799608479,0.73056832755225276,0.37882662031592607,-812.690296857,noise::4175186742
public-007,P1,2,event::06:0:2:4:0,S06_04,S06_05,0.57189200701040743,0.2652655599160178,0.087056974720714858,0.06727207168115483,679.621801383,noise::9659454298
public-011,P4,0,event::10:3:0:1:6,S10_01,S10_03,0.46537259855416691,0.22038149204096913,0.85374172260880388,0.14240832045760013,742.925057457,noise::4703579676
public-007,P3,1,event::06:2:1:4:4,S06_04,S06_04,0.53781735695688204,0.27011799518416924,0.27455093496803917,0.51814082493833014,901.414334094,noise::5246786377
public-005,P1,4,event::04:0:4:4:7,S04_04,S04_00,0.73441893675226044,0.28655173716754473,0.69702325143076849,0.75233898873596894,-666.545968598,noise::1828181418
public-008,P1,3,event::07:0:3:4:5,S07_04,S07_04,0.83288399712559047,0.28378545511303843,0.46388133079372224,0.34533295757850951,-266.725288058,noise::8399780787
public-003,P4,0,event::02:3:0:2:3,S02_02,S02_04,1.5779452356612358,0.2472648876614755,0.75103129892925247,0.6252032583685303,296.108292928,noise::3813445185
public-010,P2,3,event::09:1:3:0:8,S09_00,S09_02,1.1378443229169295,0.23718091405965191,0.13662278850220105,0.48742393751198337,-120.377251822,noise::4130172415
public-002,P3,2,event::01:2:2:2:8,S01_02,S01_03,0.56885625635849735,0.26999517906576675,0.36535295385762639,0.31702087633292941,-692.120148754,noise::0954211750
public-006,P3,0,event::05:2:0:1:0,S05_01,S05_04,0.98437003187460337,0.22242268468464288,0.80142281179496422,0.17760541272700958,-117.64859671,noise::5530516358
public-010,P1,0,event::09:0:0:6:8,S09_06,S09_00,0.62090784629709173,0.31482820913356424,0.67327002477044262,0.078960115861913246,464.149090303,noise::2055501659
public-003,P4,0,event::02:3:0:3:8,S02_03,S02_05,1.6161038673909256,0.27156869768392566,0.55616180417193772,0.090088437748556655,561.989291977,noise::9124953018
public-003,P1,1,event::02:0:1:0:8,S02_00,S02_02,0.66067287991000034,0.22135438792777568,0.037188515452280239,0.41347096172842979,373.656987557,noise::4318800792
public-013,P1,3,event::12:0:3:1:3,S12_01,S12_03,0.63290538099839377,0.22554494978196166,0.82084157686833625,0.38678457146848422,624.260977857,noise::3183849752
public-008,P1,4,event::07:0:4:3:4,S07_03,S07_02,0.53074858993214957,0.26131666260435998,0.32996465971044547,0.032808931811519844,213.165097895,noise::0632974144
public-007,P1,1,event::06:0:1:2:6,S06_02,S06_03,0.54446098000603649,0.23902373311191311,0.060157925352510119,0.078833891468702899,528.156462342,noise::6920215911
public-007,P4,2,event::06:3:2:3:6,S06_03,S06_05,0.13228458027434867,0.25627551123851211,0.52863990411288964,0.15848666758968394,194.604018206,noise::9738391416
public-013,P3,2,event::12:2:2:2:2,S12_02,S12_02,0.79887939052292389,0.25366808152832171,0.94388298303817186,0.70301999489742184,-445.184636135,noise::5290426279
public-006,P2,3,event::05:1:3:3:5,S05_03,S05_05,0.56976697188865855,0.27108593263705877,0.045837882763148437,0.45947797442817095,454.271943297,noise::9860759599
public-007,P1,0,event::06:0:0:6:8,S06_06,S06_02,0.81806697559801722,0.31515005627013831,0.66346581981023589,0.39894163720662795,-880.97929466,noise::7458299859
public-010,P1,4,event::09:0:4:1:2,S09_01,S09_03,0.56882832538467643,0.2386941154854656,0.23164803964694858,0.038522464338631879,-649.95540803,noise::2704652458
public-008,P2,2,event::07:1:2:4:1,S07_04,S07_00,0.51735552441317068,0.27174322565242975,0.15528629840379102,0.30758404746587809,908.992730833,noise::5542409514
public-008,P4,4,event::07:3:4:3:4,S07_03,S07_02,1.1759351557439413,0.25692684925639603,0.55991097500393061,0.14172326372948424,515.714308473,noise::8403804512
public-004,P2,4,event::03:1:4:5:2,S03_05,S03_00,0.97086990787570093,0.30132368966612266,0.50095235170160191,0.36892483502280299,-931.806798655,noise::6485643995
public-010,P1,1,event::09:0:1:5:2,S09_05,S09_04,0.44805577221923482,0.29528758791647775,0.38291576153308954,0.50290519263527089,-91.9661639313,noise::2606300550
public-009,P3,5,event::08:2:5:1:2,S08_01,S08_03,0.62624999277308668,0.24603433714639339,0.40787937887263903,0.50640650449260705,-426.082358938,noise::9310276820
public-013,P3,0,event::12:2:0:6:3,S12_06,S12_05,0.74649960660133186,0.30179805475817734,0.86085074631813296,0.41201323289424935,-226.635242493,noise::7523723312
public-003,P1,2,event::02:0:2:0:5,S02_00,S02_00,0.69759296750207733,0.2294366506573999,0.302972837994261,0.77806597373509956,352.66824983,noise::3241158338
public-003,P3,4,event::02:2:4:2:8,S02_02,S02_03,0.90005908776820354,0.25517725175001699,0.38323171799629885,0.77442288248727109,-180.139494089,noise::7723614273
public-003,P4,4,event::02:3:4:0:2,S02_00,S02_04,1.0607106407915734,0.23366501645415688,0.47265943854654335,0.44950786302311313,514.575261728,noise::5884797186
public-001,P1,0,event::00:0:0:6:1,S00_06,S00_00,0.67336681783573882,0.31971440292782993,0.18069942230608935,0.066809719291456487,-163.251465445,noise::1498996556
public-009,P1,4,event::08:0:4:0:6,S08_00,S08_03,0.79010982618853265,0.20310118684271145,0.38457206466393035,0.805261554651996,612.92663509,noise::1317709191
public-012,P4,1,event::11:3:1:4:1,S11_04,S11_00,0.26554976501894278,0.27047634160417211,0.52051699706180443,0.5446122098432814,-586.972557621,noise::6982369979
public-002,P3,0,event::01:2:0:5:4,S01_05,S01_01,0.84789354875182066,0.29178812059793507,0.074982300734214358,0.39952121826556347,963.525641143,noise::4607325355
public-011,P2,1,event::10:1:1:3:4,S10_03,S10_05,0.30416224834428601,0.26840141747790308,0.18918418389032116,0.80249932135267688,-485.173670675,noise::3439822700
public-013,P1,5,event::12:0:5:5:6,S12_05,S12_05,0.89169851642362419,0.29368083160228059,0.1503718949447109,0.45044865273235662,929.612038128,noise::6867768883
public-001,P4,1,event::00:3:1:4:6,S00_04,S00_00,1.1794599386278295,0.26691074818156885,0.24842285895793167,0.13788282269140376,650.598581618,noise::7397246738
public-014,P3,1,event::13:2:1:2:8,S13_02,S13_03,0.66410455497693333,0.25098097541019115,0.32788106665821126,0.60805257270106572,-611.199360268,noise::8085191615
public-012,P1,4,event::11:0:4:1:5,S11_01,S11_03,0.56973633619893682,0.24875939435268765,0.72575896717821931,0.23791020333200558,-544.417849273,noise::9009766567
public-012,P2,2,event::11:1:2:3:1,S11_03,S11_05,0.62370040687127859,0.25819603821869491,0.75938044020273154,0.20062774184696858,-838.562466782,noise::0854624526
public-014,P3,4,event::13:2:4:0:8,S13_00,S13_00,0.71027263967345289,0.2288305229253918,0.94384675125525497,0.28918245191954134,25.5685504144,noise::8202062603
public-013,P4,4,event::12:3:4:0:7,S12_00,S12_00,0.80955096370586144,0.21339731693185829,0.13812914855124037,0.30488119822006748,-765.818276444,noise::6751190190
public-007,P2,3,event::06:1:3:2:6,S06_02,S06_04,0.91348367492418547,0.24907472087844418,0.7636045229518551,0.27075187962195368,137.791658331,noise::1563672153
public-013,P4,4,event::12:3:4:3:1,S12_03,S12_05,0.87072214563296391,0.26843312930358493,0.38153628714929105,0.30530098793072813,-327.839587321,noise::5844037411
public-012,P4,3,event::11:3:3:4:7,S11_04,S11_00,1.3716047630424832,0.28713188170382065,0.61340279396814035,0.4087824500105004,-956.688511861,noise::0658768811
public-009,P2,4,event::08:1:4:0:8,S08_00,S08_02,1.2459811775901668,0.23495901264290836,0.60740375026157323,0.39556377245850782,-865.468454824,noise::1353253428
public-011,P2,2,event::10:1:2:0:1,S10_00,S10_02,0.7003487315453425,0.22986280905118056,0.45430411259400694,0.46631398775997246,595.114496581,noise::2864666540
public-009,P1,2,event::08:0:2:0:8,S08_00,S08_03,0.59300560864694141,0.23941120289923359,0.77123700297730613,0.091355675321087071,512.465989625,noise::0955365584
public-013,P1,1,event::12:0:1:2:7,S12_02,S12_03,0.46185463619771533,0.24702155889139127,0.59423135114201009,0.24916056645420906,842.776573992,noise::4957333183
public-013,P2,3,event::12:1:3:4:7,S12_04,S12_06,1.2323647781619109,0.27189107370294674,0.5214510306494814,0.78814137786525362,-64.9101097553,noise::1867081007
public-012,P4,2,event::11:3:2:4:2,S11_04,S11_05,1.2255885359585788,0.2838417212765954,0.18407480443207766,0.20283781947745202,-130.626983501,noise::4351841722
public-004,P3,4,event::03:2:4:3:3,S03_03,S03_00,0.96738726228497429,0.24628876071547168,0.74108268832692836,0.26685029944660615,11.8883710322,noise::5216156773
public-002,P1,2,event::01:0:2:0:6,S01_00,S01_01,0.49763475871028728,0.2140953467405137,0.84597187653470696,0.52068164571954356,606.078752914,noise::0499081881
public-007,P2,2,event::06:1:2:0:7,S06_00,S06_02,0.33762557388149628,0.21926179137293453,0.45710531787466313,0.071459431494419731,24.5053908736,noise::0063312729
