panel_id,split_role,bath_run,film_microns,bath_solids,bath_temp_c,coat_voltage,dip_seconds,rinse_pressure,substrate_grade,line_side,pretreat_type,cratered
615,fit,salvage_run,685.506521,707.333958,1533.642697,17662.947462,10545.127175,218.021260,substrate_grade_2,line_side_1,pretreat_type_2,clean
616,fit,early_run,858.840364,684.832182,1947.050826,17554.130116,11629.645798,218.004308,substrate_grade_2,line_side_2,pretreat_type_2,cratered
617,fit,north_bay,867.117737,736.168701,2229.237855,,10971.124189,176.567310,substrate_grade_3,line_side_2,pretreat_type_2,cratered
618,validation,salvage_run,751.171216,763.863800,1905.167014,17943.473432,11289.232429,175.264795,substrate_grade_4,line_side_2,pretreat_type_1,clean
619,fit,early_run,878.650913,734.419455,1937.420823,18794.208358,12018.767106,197.929107,substrate_grade_3,line_side_2,pretreat_type_2,clean
620,fit,south_bay,1038.698945,736.962501,1822.896375,17422.624088,10342.862853,227.951223,substrate_grade_3,line_side_1,,clean
621,validation,early_run,987.440238,713.188413,2056.005772,18172.338068,11531.604183,181.491433,substrate_grade_3,line_side_3,pretreat_type_2,clean
622,fit,salvage_run,719.884175,716.222859,1617.544043,18884.948287,11011.772983,224.578358,substrate_grade_1,line_side_2,pretreat_type_1,cratered
623,fit,salvage_run,1180.928475,728.522684,1543.062461,17322.562916,11967.966660,167.567877,substrate_grade_4,line_side_1,pretreat_type_1,clean
624,validation,middle_run,870.247288,765.569317,1359.353096,18503.215406,10807.782902,202.715340,substrate_grade_2,line_side_1,pretreat_type_2,clean
625,fit,north_bay,941.750920,628.286239,2129.078959,18571.804216,12690.991869,219.850107,substrate_grade_1,line_side_3,pretreat_type_3,clean
626,fit,late_run,1052.481482,789.637081,1685.670487,18149.609593,11632.743636,227.216572,substrate_grade_4,line_side_2,pretreat_type_2,clean
627,test,middle_run,1070.220726,740.654037,2032.445848,18191.294281,10808.201509,202.843434,substrate_grade_3,line_side_3,pretreat_type_3,
628,fit,salvage_run,998.352288,703.428156,2174.316167,18907.100607,10422.862722,170.432884,substrate_grade_3,line_side_2,pretreat_type_3,clean
629,fit,early_run,1119.942587,763.259797,1929.090190,18402.517779,11957.614803,182.776433,substrate_grade_2,line_side_2,pretreat_type_2,clean
630,validation,middle_run,872.337963,800.749999,1934.039907,18089.184040,11641.938709,200.070413,substrate_grade_2,line_side_1,pretreat_type_3,clean
631,test,late_run,905.261208,673.587831,2250.859310,18536.724546,9694.545591,217.457567,substrate_grade_3,line_side_3,pretreat_type_3,
632,test,north_bay,1052.405510,792.333405,1504.474219,18487.877929,10518.086458,204.772340,substrate_grade_1,line_side_1,pretreat_type_1,
633,fit,salvage_run,1075.822909,710.797295,1834.829849,17303.132842,9447.025962,220.301881,substrate_grade_3,line_side_1,pretreat_type_3,clean
634,fit,late_run,807.599670,745.890823,1815.720031,17303.267648,10851.211564,235.127200,substrate_grade_4,line_side_1,pretreat_type_1,clean
635,fit,north_bay,1261.234911,836.824917,1902.118101,,10163.790949,222.825721,substrate_grade_3,line_side_1,,clean
636,validation,early_run,979.692495,730.690179,1750.049885,18505.222098,11810.770437,227.984041,substrate_grade_3,line_side_2,pretreat_type_1,clean
637,fit,north_bay,740.984778,711.191034,2022.151322,17850.778478,10326.287723,193.651696,substrate_grade_3,line_side_2,pretreat_type_2,clean
638,fit,middle_run,786.912501,653.035927,1726.380174,18236.926023,11237.254366,236.984427,substrate_grade_3,line_side_2,,cratered
639,fit,early_run,960.940872,686.898940,1882.755742,18398.921606,10527.001219,188.155233,substrate_grade_4,line_side_3,pretreat_type_1,cratered
640,fit,late_run,1023.369485,724.543349,2242.907329,,9599.359615,207.315425,substrate_grade_2,line_side_3,pretreat_type_2,clean
641,fit,middle_run,795.354763,753.631978,1483.463622,17050.263804,10777.906699,205.213228,substrate_grade_4,line_side_3,pretreat_type_3,cratered
642,test,middle_run,949.032134,770.752611,1514.273988,17472.587680,11896.274192,202.262387,substrate_grade_4,line_side_2,pretreat_type_3,
643,fit,middle_run,859.311103,707.273010,1996.734787,18157.594483,12267.274342,225.305101,substrate_grade_3,line_side_2,,cratered
644,fit,south_bay,927.169243,766.157813,1603.062004,17842.862238,10241.039244,190.950130,substrate_grade_3,line_side_1,,clean
645,fit,middle_run,999.343515,724.099513,1647.350660,,10604.484281,220.466071,substrate_grade_2,line_side_2,pretreat_type_1,clean
646,test,salvage_run,780.640889,719.877568,1697.800978,17684.084008,11191.584902,202.261816,substrate_grade_3,line_side_3,pretreat_type_1,
647,test,early_run,1036.704879,721.893110,1583.664685,16880.179800,11960.237360,183.461373,substrate_grade_3,line_side_2,pretreat_type_1,
648,validation,early_run,1026.913605,699.579310,1970.061583,18030.117608,11853.819614,215.452417,substrate_grade_2,line_side_2,pretreat_type_1,clean
649,fit,north_bay,1092.442059,709.296791,2070.227276,17634.621903,10282.256042,175.935071,substrate_grade_1,line_side_2,,clean
650,validation,middle_run,1013.471644,756.787736,1855.465718,17470.980716,10882.062389,167.212958,substrate_grade_2,line_side_1,pretreat_type_1,clean
651,fit,south_bay,970.715293,685.202335,1771.882601,18892.963725,11195.108377,212.748485,substrate_grade_3,line_side_2,pretreat_type_1,cratered
652,fit,salvage_run,787.230456,820.945145,2004.258773,17711.316523,11299.282605,202.633283,substrate_grade_1,line_side_1,,clean
653,fit,south_bay,836.717280,672.569364,1822.860747,18268.918919,11238.738802,184.475810,substrate_grade_2,line_side_3,,cratered
654,validation,salvage_run,917.597451,688.436624,1930.609068,18851.765705,12621.465709,196.105835,substrate_grade_1,line_side_2,pretreat_type_3,clean
655,test,south_bay,901.175941,807.024482,1548.517071,18802.867265,11207.456511,205.009468,substrate_grade_3,line_side_2,pretreat_type_3,
656,test,middle_run,770.659593,660.098088,1771.270114,18701.578546,10579.878577,216.599583,substrate_grade_1,line_side_3,,
657,validation,south_bay,1290.483497,771.063464,1536.108260,18033.072792,10933.695624,220.348762,substrate_grade_2,line_side_1,pretreat_type_1,clean
658,test,north_bay,1060.992637,767.384594,1730.360463,18998.238521,11410.839028,221.051985,substrate_grade_3,line_side_1,pretreat_type_2,
659,validation,middle_run,957.494489,694.206483,2031.278600,18498.032169,11757.201570,218.663845,substrate_grade_2,line_side_2,pretreat_type_1,cratered
660,fit,north_bay,692.004504,720.791934,1703.153232,18006.993482,10680.153998,191.126387,substrate_grade_3,line_side_2,pretreat_type_2,clean
661,fit,north_bay,1007.560664,768.807093,1887.660315,17901.573312,10950.630155,183.396295,substrate_grade_1,line_side_1,pretreat_type_1,clean
662,fit,middle_run,1002.828854,721.347573,2184.437469,17681.352460,11279.048598,209.792302,substrate_grade_3,line_side_2,pretreat_type_2,clean
663,fit,late_run,986.871081,791.819370,1248.378981,18030.980604,10740.955033,205.768841,substrate_grade_2,line_side_2,pretreat_type_2,clean
664,fit,south_bay,1084.591104,711.712740,1567.711286,18544.093948,11244.094558,203.559501,substrate_grade_2,line_side_1,pretreat_type_1,cratered
665,test,salvage_run,1193.941965,738.094984,2006.511538,18634.300961,10342.309277,206.705788,substrate_grade_2,line_side_2,,
666,validation,late_run,999.811193,734.940416,1650.447980,18457.437442,10933.093369,193.078993,substrate_grade_2,line_side_2,pretreat_type_3,cratered
667,fit,middle_run,1029.372123,,1582.031472,18098.391083,10240.076358,209.975958,substrate_grade_3,line_side_2,pretreat_type_1,clean
668,test,late_run,1166.361822,658.946488,1839.977564,18429.768828,10526.890109,193.478906,substrate_grade_4,line_side_3,,
669,fit,early_run,1143.828817,687.317347,1722.650425,17936.629693,10970.833670,208.357170,substrate_grade_3,line_side_2,pretreat_type_3,clean
670,fit,south_bay,899.146672,772.858569,1679.745262,17684.612595,9913.540189,191.404146,substrate_grade_3,line_side_1,pretreat_type_1,clean
671,fit,early_run,1299.725833,,1693.079363,,10930.576865,197.705619,substrate_grade_1,line_side_3,pretreat_type_2,clean
672,fit,north_bay,817.401930,,1769.843643,18882.470324,10874.762791,195.310482,substrate_grade_2,line_side_3,pretreat_type_1,cratered
673,fit,south_bay,995.660446,730.124752,1439.531175,18251.101300,10135.591177,225.890593,substrate_grade_3,line_side_2,pretreat_type_1,cratered
674,fit,middle_run,998.629820,785.859461,1678.565041,17975.319021,9565.344085,248.331697,substrate_grade_2,line_side_2,pretreat_type_1,clean
675,validation,north_bay,741.467229,703.860128,1874.113927,18180.839880,9381.476358,182.091462,substrate_grade_3,line_side_3,pretreat_type_3,cratered
676,fit,late_run,886.799889,,1880.770944,18728.037011,10506.033286,232.630989,substrate_grade_3,line_side_3,pretreat_type_3,cratered
677,validation,late_run,1104.885290,730.370640,1921.634173,17872.955658,11613.281447,206.198338,substrate_grade_3,line_side_1,pretreat_type_1,clean
678,fit,early_run,920.526931,688.031885,2254.795859,19312.073280,10460.721175,207.689737,substrate_grade_4,line_side_3,pretreat_type_1,cratered
679,validation,north_bay,855.835843,686.347867,1740.021821,17355.166190,11659.860045,200.656079,substrate_grade_1,line_side_1,pretreat_type_1,clean
680,fit,early_run,1042.064652,820.543773,1834.935021,17544.739517,10419.300453,216.286226,substrate_grade_2,line_side_2,pretreat_type_1,clean
681,fit,early_run,777.705843,657.784344,1855.956332,19649.386704,10392.098551,194.618784,substrate_grade_3,line_side_3,pretreat_type_2,cratered
682,validation,middle_run,873.618662,726.517997,1361.259324,18299.365617,10780.990028,238.601755,substrate_grade_4,line_side_2,pretreat_type_1,clean
683,validation,north_bay,1208.378925,733.032013,1689.036406,17917.234539,11540.310399,202.212923,substrate_grade_3,line_side_2,pretreat_type_2,cratered
684,fit,late_run,1094.488170,714.532556,1714.621253,18105.499547,9093.131218,201.281392,substrate_grade_3,line_side_2,pretreat_type_3,cratered
685,test,south_bay,1066.974062,730.267901,1654.882787,17861.727627,9927.423498,237.485461,substrate_grade_4,line_side_2,pretreat_type_1,
686,validation,north_bay,957.174139,,1795.647216,18278.559316,11607.405034,185.878799,substrate_grade_2,line_side_2,pretreat_type_3,clean
687,fit,north_bay,618.104378,684.158314,1594.439597,,11626.074059,210.126167,substrate_grade_2,line_side_3,pretreat_type_2,cratered
688,fit,early_run,996.402831,769.828214,1630.854755,19015.513689,11016.491668,208.869961,substrate_grade_3,line_side_1,pretreat_type_1,clean
689,fit,early_run,865.759192,644.269167,1850.480238,18570.916507,12105.163833,211.891259,substrate_grade_4,line_side_3,pretreat_type_3,cratered
690,fit,north_bay,858.655479,731.731599,1407.952928,17857.149920,11651.011602,223.625864,substrate_grade_2,line_side_2,pretreat_type_2,clean
691,fit,north_bay,1044.026528,695.652990,1977.440137,,11401.354849,215.851664,substrate_grade_2,line_side_2,pretreat_type_2,clean
692,validation,north_bay,1160.996269,728.093288,1464.281305,18256.906440,10687.484914,226.140572,substrate_grade_1,line_side_2,pretreat_type_2,clean
693,fit,early_run,1076.500180,763.546384,2094.248649,18813.875860,10942.682936,165.560844,substrate_grade_2,line_side_2,pretreat_type_1,cratered
694,fit,late_run,879.935940,731.866055,1790.013344,18416.611365,10780.179490,229.901228,substrate_grade_2,line_side_2,pretreat_type_2,clean
695,test,salvage_run,904.633972,729.814446,1766.833994,18592.474106,10272.061998,224.756675,substrate_grade_2,line_side_1,,
696,fit,early_run,1039.728393,719.317374,2250.737969,18518.818335,10512.718906,203.418616,substrate_grade_3,line_side_2,pretreat_type_3,clean
697,fit,salvage_run,981.935637,694.794185,1966.716971,17962.373819,11433.370377,219.494718,substrate_grade_3,line_side_3,pretreat_type_3,cratered
698,fit,salvage_run,1050.214104,779.503252,1278.869544,18055.180578,10086.967086,175.391125,substrate_grade_3,line_side_2,pretreat_type_1,clean
699,fit,late_run,913.465268,,2005.703664,17861.486499,11822.581895,198.337844,substrate_grade_4,line_side_2,pretreat_type_3,clean
700,test,south_bay,864.596258,721.954449,1791.672713,17862.237638,10044.342731,199.217739,substrate_grade_3,line_side_3,pretreat_type_2,
701,fit,north_bay,1032.196273,,1481.706212,17707.998079,9909.871898,209.011618,substrate_grade_2,line_side_2,pretreat_type_1,clean
702,fit,south_bay,860.527925,753.170812,1851.144769,,10242.538983,210.465497,substrate_grade_2,line_side_1,,clean
703,fit,south_bay,927.062978,747.031426,2006.332167,18521.585645,10216.796802,210.463513,substrate_grade_4,line_side_1,pretreat_type_2,clean
704,fit,early_run,824.437392,717.882313,2096.837195,,11421.862605,207.493087,substrate_grade_4,line_side_2,,cratered
705,test,middle_run,1000.976793,694.798137,1577.887855,18544.603268,11492.489728,207.585319,substrate_grade_2,line_side_2,pretreat_type_3,
706,fit,salvage_run,782.539063,706.344888,1859.710166,18652.858361,11289.754326,204.006607,substrate_grade_3,line_side_2,pretreat_type_3,cratered
707,fit,north_bay,832.023329,750.790693,1859.144351,18159.681457,11240.668313,216.924497,substrate_grade_2,line_side_2,pretreat_type_3,cratered
708,fit,late_run,885.401230,681.770361,1737.296548,18794.140582,11255.731241,226.813797,substrate_grade_2,line_side_3,pretreat_type_3,cratered
709,validation,middle_run,797.728469,756.579676,2205.770411,18055.180884,10225.304150,223.970963,substrate_grade_2,line_side_2,pretreat_type_3,clean
710,validation,middle_run,980.414762,692.843625,2099.910760,18334.250161,12050.400259,206.082395,substrate_grade_3,line_side_2,pretreat_type_2,cratered
711,test,salvage_run,983.521104,759.731438,2084.085701,,10614.008020,197.127235,substrate_grade_2,line_side_1,pretreat_type_2,
712,fit,salvage_run,1110.144027,761.745959,1561.602921,19212.722111,10833.053312,202.123285,substrate_grade_3,line_side_1,pretreat_type_2,clean
713,fit,salvage_run,869.095957,724.892951,1790.612121,18528.932220,10130.737001,218.943470,substrate_grade_2,line_side_2,pretreat_type_2,clean
714,fit,north_bay,894.330779,612.246653,1824.514762,17906.906235,9734.180666,211.118343,substrate_grade_2,line_side_3,pretreat_type_1,cratered
715,fit,north_bay,655.318031,748.355978,2413.530384,18954.853380,12546.434407,200.368843,substrate_grade_3,line_side_2,,cratered
716,test,north_bay,1063.716800,652.345642,1740.264116,17854.956752,11249.032655,202.950378,substrate_grade_4,line_side_3,pretreat_type_2,
717,fit,early_run,912.144576,758.318582,1843.306113,18663.261373,10657.924000,197.154685,substrate_grade_1,line_side_1,pretreat_type_2,clean
718,fit,middle_run,765.270162,684.850309,1990.392027,18417.914569,11745.309515,229.463746,substrate_grade_2,line_side_2,pretreat_type_2,cratered
719,fit,middle_run,1000.772436,773.442117,1576.130071,17314.838482,11130.934599,166.208674,substrate_grade_1,line_side_1,pretreat_type_1,cratered
720,fit,early_run,1096.371859,685.651601,1817.708256,18259.714124,10724.854060,182.334708,substrate_grade_2,line_side_3,pretreat_type_1,clean
721,validation,salvage_run,1125.558646,764.423543,1703.456225,18695.689785,11353.864806,211.208620,substrate_grade_3,line_side_2,pretreat_type_3,cratered
722,fit,early_run,1174.804675,714.014663,1656.576657,18385.141052,11174.781712,213.028000,substrate_grade_3,line_side_2,pretreat_type_3,clean
723,fit,early_run,1176.982412,808.379905,1318.108453,17581.288673,11773.422693,195.099619,substrate_grade_2,line_side_1,pretreat_type_1,clean
724,test,north_bay,902.869590,691.122707,2086.583200,,11237.553450,197.216238,substrate_grade_3,line_side_2,pretreat_type_2,
725,test,early_run,900.037728,716.683098,1986.459751,18370.732132,10922.221313,243.778808,substrate_grade_3,line_side_2,pretreat_type_1,
726,fit,early_run,928.881915,700.574767,2619.581382,18259.256284,9677.899318,190.942327,substrate_grade_3,line_side_3,,cratered
727,validation,late_run,944.866204,766.214528,1821.247178,18345.803382,11553.246302,207.769449,substrate_grade_3,line_side_2,pretreat_type_3,cratered
728,fit,early_run,691.653717,717.570867,2052.591871,,12477.817627,226.546641,substrate_grade_3,line_side_3,pretreat_type_3,cratered
729,test,south_bay,1155.476618,756.851101,1737.825180,,10329.623382,198.945433,substrate_grade_2,line_side_2,,
730,fit,north_bay,814.228831,,1768.008700,,9585.541381,206.536692,substrate_grade_3,line_side_3,,cratered
731,fit,south_bay,1510.390244,791.192268,1490.623886,17982.395271,10993.107915,206.711045,substrate_grade_1,line_side_1,pretreat_type_1,clean
732,test,late_run,841.274366,787.078817,1646.751422,18234.906423,10938.597337,209.823272,substrate_grade_3,line_side_1,pretreat_type_1,
733,fit,salvage_run,1094.732123,703.591692,1800.971291,18339.006034,11470.121903,203.309838,substrate_grade_2,line_side_2,pretreat_type_3,clean
734,fit,middle_run,795.297841,652.106425,1920.788109,17775.093146,11042.216793,186.297213,substrate_grade_2,line_side_2,pretreat_type_3,cratered
