reed,silt,brack,fen,moss,gale,sluice,weir,level
0.508323,0.096975,-0.131247,-0.623169,-0.377343,1.477639,1,0,-1.327641
0.894917,-1.402259,0.195061,0.942757,0.184528,-2.573445,1,0,1.849077
-1.032071,0.428691,1.326025,-0.892918,0.187621,-0.959288,0,0,-3.238004
0.149148,0.364621,-1.106467,-0.236992,-0.207107,-0.564939,1,1,-1.725901
-0.347878,-0.018678,1.027954,-0.664102,-1.088921,-1.020273,1,0,-2.451242
0.091171,0.967008,0.461771,0.477740,-0.688616,0.494075,1,0,-0.324028
-0.519401,2.029210,-0.417955,-0.369527,0.139875,0.150169,1,0,-6.300324
-1.657258,1.050649,0.988646,-0.366148,0.850196,0.267965,1,0,-5.943251
-1.719686,-0.658136,-0.269647,1.072657,0.195618,-0.869152,1,0,1.710343
0.906577,1.375845,-0.294478,0.504708,0.975850,-0.402632,1,0,3.056761
1.281185,-0.232816,0.730098,-0.757326,-0.811250,-1.077857,1,1,-1.320302
0.908557,-0.059807,-2.812549,-0.235775,-1.350948,-0.865505,1,1,5.151259
-0.636655,-1.078211,-0.291211,-0.071800,-0.725681,1.654754,1,1,-0.741964
1.437877,1.327256,-1.911287,0.917753,0.138876,-0.445856,1,0,7.859153
-0.865064,-0.525430,1.544053,1.338297,-0.506803,-0.736413,0,1,1.275877
-1.099337,0.331070,0.359148,1.991031,-0.196433,-0.084167,0,1,1.445591
-0.768924,-0.803840,-1.523682,0.805120,1.442617,0.055039,1,0,2.359402
-0.454684,0.216232,-0.000253,0.444056,0.111937,-0.448265,1,1,-0.855292
0.606329,0.627580,-0.530675,-0.773657,-0.438865,-1.706971,0,1,-1.422047
0.837915,-1.444123,-0.623390,2.407943,0.485562,0.218669,1,1,4.565774
1.523329,-0.442617,1.319532,-1.905683,0.752821,-1.541080,1,0,10.910503
0.344754,0.338469,-0.312772,1.629265,-0.249963,0.301466,1,0,2.530966
-0.524926,-1.083577,-2.495404,-1.228596,0.001384,-0.955497,0,0,-1.904085
0.225423,-0.243485,1.122129,-1.853299,-0.933995,0.763219,0,0,4.175157
-0.897515,-0.559612,1.927436,0.441030,-0.087014,-1.918221,1,1,1.431009
1.158490,0.267675,-0.076998,0.397782,-1.011349,0.607503,1,1,1.246001
0.626356,1.184787,1.897565,0.082980,1.208946,0.297552,0,1,3.402703
-0.047226,0.139335,-1.396338,0.322398,-1.631638,-0.176772,0,1,3.413448
0.241928,-0.001224,-0.115567,0.134618,-0.914427,-0.175281,1,0,-0.918341
-0.896136,-3.969617,0.411642,0.885292,0.006497,-1.063714,1,0,22.057949
-0.470367,0.568568,0.476083,-0.186559,-0.496943,-1.063068,0,1,-1.790962
-2.178416,-0.552733,0.669033,-0.153177,1.427884,-0.970832,1,0,0.450000
-0.165158,1.337883,2.705833,1.245311,1.005947,-0.488035,0,1,8.947224
-0.977168,-1.115087,-1.635075,0.255784,-0.394352,-0.764228,0,1,-0.330728
0.162733,0.885271,-0.971110,0.381861,-0.755068,0.685861,1,0,-1.165330
0.498726,0.323170,1.358582,-0.741430,-0.880118,-0.771377,0,1,0.420743
0.004407,0.652884,-2.802992,-0.187416,-0.141929,0.769753,1,0,-3.412697
-0.524424,2.296148,-1.382623,-0.283056,0.497410,-0.444997,1,1,-6.204410
1.878416,1.634617,1.341551,0.142509,-0.867979,-0.100626,1,1,1.335968
-0.202432,0.225364,-0.996400,-2.223129,-0.381810,1.182759,0,0,-0.554019
0.961909,0.860391,0.590977,-0.173637,-0.564125,0.815263,1,0,0.013020
0.738644,-1.234792,-0.068374,-0.157625,-0.315115,1.827823,1,0,-1.258782
0.266175,0.361425,1.059838,-0.615441,0.343926,-0.171383,1,0,0.346639
1.839158,0.704074,-0.421424,0.730715,-1.922515,-0.187559,0,1,5.579393
-0.968412,-0.615344,0.314197,-2.953456,1.782767,0.309381,1,0,-1.111801
-0.269851,0.948059,-0.624620,-0.908056,1.100331,-1.657338,1,1,-3.415893
-0.259176,-0.496865,-0.041864,-0.103311,-1.485213,1.684993,0,1,3.478207
0.464377,1.128152,0.331600,1.320906,-0.999437,0.600859,0,1,1.812100
-0.490508,0.409660,1.594824,0.572435,-0.214653,-0.917200,0,0,0.699143
1.147552,0.499836,-0.179136,1.226022,0.806080,-0.058228,0,1,1.261747
-1.952436,0.153959,-1.002896,-0.115019,-1.636602,-1.552283,1,0,-6.097985
1.121217,0.757152,-0.924544,0.253619,-0.281741,-0.833345,1,1,0.003704
1.064670,-1.181308,-1.082561,-0.889866,1.193080,0.943332,0,0,-1.155330
-0.687532,0.220587,0.103184,0.900239,0.313784,0.301281,1,1,1.218375
-0.543813,0.755457,-0.976878,0.260392,0.664693,0.719883,0,0,-3.585708
1.234792,-0.166735,-0.026822,-0.319268,-0.228811,0.144710,0,1,0.499962
-1.320246,-0.157426,-0.848763,0.950499,1.556685,0.151682,0,1,-1.893923
-1.549139,-0.362930,0.631755,0.008519,-0.239757,-0.604082,0,0,-1.272149
0.085578,-1.324850,-0.188054,-1.395550,-0.462175,0.177569,0,0,3.787636
3.704565,-0.051221,0.304819,-1.626121,1.334820,1.496867,0,0,1.488746
-0.527245,-0.852352,-0.347565,0.694309,1.451041,-1.921800,0,1,-0.969370
0.090333,-0.762975,0.519092,-0.349679,-0.484492,-0.105067,1,1,-1.084416
-0.048983,0.924387,0.005217,0.824116,3.066088,-1.344824,0,1,-2.097890
0.260952,0.826156,-1.400395,-1.686226,-0.574756,-0.876105,1,1,-2.641941
-0.340086,-0.011129,0.800569,-0.967012,2.021872,-0.127211,0,1,-1.424794
0.148078,-0.539643,1.175893,-0.697179,-1.163484,0.924916,1,0,-1.554497
0.043547,0.525269,-0.189237,0.458473,-0.693083,1.366867,1,1,-0.137009
-0.488118,1.665539,1.499905,-0.178823,-0.186818,-1.257229,0,1,-2.173921
0.037232,-0.479216,0.430868,-0.159465,0.469467,0.685742,0,0,-0.977534
0.157653,0.090926,-0.479878,1.260500,-0.171280,-0.181101,1,1,2.037866
1.230744,0.898150,-0.068087,-1.622263,0.215725,0.882562,1,1,-1.733591
0.260319,-0.754555,0.769086,-0.301909,-0.607178,0.778857,1,0,-0.272609
1.059345,0.617282,-1.843909,1.689984,-0.185089,0.229266,1,1,2.672590
0.143045,-0.875175,1.389192,0.219249,1.346045,-0.552624,0,0,0.222454
1.010564,0.571392,-2.112492,0.712207,-1.826928,2.036191,0,0,3.202846
0.426536,0.220982,-0.377127,0.246410,-0.399958,-0.600750,1,1,-0.186322
-0.912297,-0.074383,-0.300769,-0.008204,-0.054844,0.140040,1,1,-2.038329
1.218751,2.400284,0.814844,1.143502,0.151361,0.490026,1,1,2.674656
-2.002525,1.000375,-0.633869,0.455999,0.714201,0.405600,1,0,-5.282236
-0.652406,-1.517472,0.608682,1.426814,-0.180844,-1.369262,1,1,3.180611
0.213480,-1.304560,-0.401726,1.073093,0.050408,-0.021228,0,1,2.120391
0.867421,1.005078,-1.944448,-0.451411,0.284941,1.155892,1,0,-1.275772
-0.549418,-0.792800,-0.577874,0.246685,-0.057210,1.729035,0,1,-0.236179
0.667073,-0.905071,-0.784495,-1.137597,-0.122361,-0.570574,0,1,-0.347003
-0.216066,1.007625,1.210351,0.439849,-1.492231,0.983297,0,1,-1.391309
-0.473148,-0.741307,-0.133478,1.053198,-0.226918,-0.374429,0,0,1.264195
0.586467,0.155875,1.411507,1.109732,-0.159148,-1.171274,1,0,3.678123
0.646406,-0.189967,0.153820,1.260108,1.225040,-0.427164,0,1,2.087010
1.148882,-1.515958,0.653706,-0.565106,0.214835,-1.263809,0,1,1.140007
-0.867375,0.103249,-0.172032,-2.099065,0.855119,-1.105728,0,0,-4.126950
-0.412467,-1.104140,-0.860472,-0.203701,-0.328755,-1.346726,0,1,-0.441552
-1.103760,0.767941,-0.567017,-0.211615,-0.326747,-1.665827,0,1,5.876650
-0.626395,0.128308,0.904691,-1.828564,0.617954,0.401831,1,1,-1.785547
-0.335099,-0.494773,0.292208,0.523109,0.094691,-0.893141,1,1,0.619587
-0.711641,0.915436,0.092492,0.732610,1.042846,-0.674387,1,0,-0.752336
1.942889,-1.243510,-0.485353,-0.415427,0.502790,0.837841,1,1,2.029630
0.092303,0.088248,0.079185,-2.074663,-0.679265,-0.164463,1,1,-2.332475
0.685048,-0.122627,0.033928,0.564861,-0.261780,0.200128,1,0,1.411946
0.876519,0.669274,-1.092549,0.375334,1.602120,-0.864359,1,0,2.036424
1.685979,-0.001799,1.185142,2.069792,-1.190254,0.957166,0,1,3.943025
-1.727519,0.784185,0.141236,-0.522031,-1.304000,1.185719,1,1,-5.983547
0.944204,-0.431561,0.036562,-1.334581,0.857558,0.291169,1,1,0.242261
1.176824,0.253498,0.273982,-1.283697,0.940737,-1.970153,0,0,-1.841339
-1.166992,1.218178,0.444929,0.413982,-0.764623,0.131026,1,0,-3.925820
0.684666,-0.021441,0.574613,-1.001706,-1.507007,-2.030264,1,0,-2.621561
0.151611,1.741883,-0.032801,-0.501826,-0.413394,0.527853,0,0,-2.957491
-0.263452,-0.927924,1.013483,-0.345728,-0.513116,-0.825864,0,1,2.757434
-0.118135,-0.548567,0.125196,-0.456074,1.364431,-0.169843,1,0,-1.387318
1.914556,0.142300,1.355377,0.513432,0.327472,-0.430337,0,0,3.752219
-1.134485,1.721600,0.128694,0.013328,0.309546,-0.210740,0,0,-6.832097
-0.142131,1.589427,1.291068,-0.583081,-1.318774,-0.625974,1,1,-0.647115
0.941801,-1.394445,0.418528,-1.098380,-0.749685,-0.570293,1,0,-1.210931
2.376746,-0.397616,-0.828180,-0.227246,-0.455612,1.507210,0,1,2.542016
1.004988,-0.468360,0.119834,-0.443091,0.115954,-1.693943,1,0,-0.675232
0.846988,-0.126140,0.012288,1.481840,0.909725,-0.619843,0,1,2.605165
-0.011858,0.890922,-0.746027,0.180679,-0.670752,-0.754904,1,0,7.111939
0.748153,-0.540893,-0.742746,-0.782238,0.109750,-0.769451,1,0,-1.770155
-0.032669,-0.420967,0.481028,-1.387569,-0.007894,1.326401,1,1,-1.974553
0.151375,-0.912878,0.391820,1.158950,-0.889984,-0.266439,0,0,8.926246
-0.407758,0.275399,0.372972,1.165177,1.576160,0.004258,0,0,4.421633
-0.272235,-0.149683,-0.000212,-1.360197,1.805226,1.231036,1,0,-0.385872
1.347570,-0.714598,0.765596,1.488324,0.749883,-1.010907,1,0,4.053980
-1.101531,1.484597,0.262957,-0.422053,-0.014848,1.143146,0,1,-0.584574
-1.222910,0.107670,-0.204678,1.120541,1.645667,0.451935,1,1,0.438780
0.104876,0.515464,0.264412,1.304429,-1.252958,0.046179,1,0,0.066319
0.751507,-2.643262,0.756537,-1.026939,1.785459,-0.277545,0,0,-3.771303
0.648030,-0.994957,0.623018,-2.144032,-0.240321,1.641424,1,0,-0.904075
-2.231021,-0.303749,-0.308058,0.033069,0.061846,0.342075,0,1,-3.714534
1.229592,-0.868368,-1.634950,-0.723099,0.888235,0.134775,1,1,3.312269
1.014160,1.449248,-0.811642,0.502698,-0.250368,0.474204,0,0,2.628409
-1.865789,-0.547808,-0.514698,-1.179537,-1.773708,1.214258,0,1,8.316351
1.678858,-0.885078,1.003874,-2.338617,-1.100224,0.957833,1,0,0.963454
0.617883,0.403611,0.848818,-1.118837,0.167764,1.080938,0,0,-1.552461
-1.058096,-0.197594,0.312225,0.507838,-0.783091,0.113115,1,1,-0.929460
-0.648922,-0.606926,0.574502,-1.079342,0.928408,0.198271,0,0,-2.468525
-0.355029,0.343651,-0.135752,0.086671,-2.017395,0.893680,1,0,-3.207660
-0.966425,-1.957272,-0.328317,-0.227006,1.530361,1.600396,1,1,1.630981
0.115806,0.073138,0.659208,-0.066970,-0.918187,2.000095,1,0,-1.164149
0.389995,0.191036,-0.108416,0.366574,-0.222943,0.378269,1,1,0.427333
1.286072,1.262260,-0.369851,-1.180821,1.513590,-2.483740,1,1,-0.921114
0.085429,0.514341,0.486388,-0.667779,1.802498,-1.162767,0,0,-4.332168
1.090589,1.322649,-1.454990,0.156820,0.838668,1.198521,1,0,1.032996
1.560320,-0.592154,-0.517404,-0.616530,2.426055,-0.712248,0,0,-1.449956
-0.002504,-0.659744,0.302306,-0.267773,-0.472068,-0.448187,1,1,-1.491241
-0.472053,-0.887349,1.727602,0.841773,-0.856181,-0.672853,0,1,1.276810
0.447935,-0.180917,0.547778,-0.744778,0.387709,-0.500790,0,1,-1.010485
-0.144348,1.026244,-2.029775,-0.034695,-0.708756,-0.228762,0,0,0.832589
1.857072,-0.129996,-0.114365,0.223504,-0.760029,2.012369,0,0,2.846766
0.965383,-0.193234,1.042559,-0.941563,-0.213818,0.079494,0,0,0.348211
0.672054,-0.997655,0.161975,0.664939,-0.126731,0.680548,1,1,2.911190
0.935212,-0.081473,-0.635893,-1.202573,-1.871790,1.133023,0,1,2.529447
0.561899,-0.719295,0.820220,0.441508,0.117607,-1.486290,0,1,1.501505
0.201049,-2.083800,-2.563409,0.714439,0.497852,0.783389,0,1,-0.500003
-0.391058,0.859868,-0.733192,-0.836400,0.215744,-0.563030,0,1,-4.423047
-0.441535,-2.359086,-0.518549,-0.993221,0.218994,-1.521564,1,1,-0.983929
-0.049651,-0.416993,0.437604,0.002402,-0.749456,-0.759751,0,0,3.351296
-0.084949,-0.944071,-0.378336,-1.712628,-0.251437,0.783366,1,0,-1.292236
-0.301091,-2.848420,-0.406432,1.451980,-0.196137,-0.797459,0,1,4.261029
-1.378240,0.488969,-0.008794,0.687425,-0.492311,0.712649,1,1,-2.150059
-1.393811,-0.349555,0.315938,0.458220,-1.904889,-1.233403,1,0,-1.354917
-0.898313,0.331998,-0.835796,0.464292,0.477045,0.175723,0,0,-2.648285
0.727033,-0.175360,1.558592,0.060808,0.663170,-0.884928,0,1,2.190699
-0.977190,-0.937091,-1.272247,-0.206718,1.120581,-0.121674,1,1,-4.008047
-0.296291,-0.386542,-0.931981,-1.596089,-0.872400,-0.556294,0,1,-0.886384
-0.557556,-0.303060,-1.197703,0.698923,1.792883,-1.637946,0,0,-1.650149
-1.131738,0.936204,0.057176,1.511206,-0.471354,2.324643,1,1,-0.693634
-0.254643,0.173250,2.199959,0.814200,0.105152,0.073355,1,0,1.592450
-0.477348,1.727761,0.540404,-0.549401,-0.000358,-0.732664,0,1,-3.080171
-1.851411,1.352531,0.088222,0.399736,0.687966,-1.339285,1,0,-6.474581
-0.699716,-1.817054,0.278308,-1.205912,-1.235095,0.172034,1,1,-2.715915
0.969665,-0.478655,0.503171,0.937193,-0.263356,0.164902,0,0,3.850268
-0.778105,1.416608,1.373560,-1.218209,-0.769633,0.013966,0,1,-5.030219
-2.252155,-0.919876,-0.200709,1.327906,-0.816868,1.164034,0,0,3.451740
-0.366514,0.042958,0.734286,0.852772,-0.647182,-0.273364,1,1,-0.031503
-0.150202,1.157848,-0.099804,-1.039702,-2.418688,-0.800758,0,1,-0.994796
-0.449043,-1.092661,-0.958553,-0.619894,0.522597,-0.293192,1,1,-2.836424
0.527355,1.880689,-0.403232,1.176157,-0.750779,-0.809340,0,0,11.461164
-0.781048,-0.330862,1.241906,-0.184201,0.489711,1.430511,1,1,2.168336
-0.225631,-0.586536,0.137595,-1.016199,0.522755,1.486183,1,0,5.854617
0.069075,0.043739,-0.097835,2.184965,0.848230,1.006439,0,1,2.283982
-0.387170,1.055951,0.601672,0.580382,-1.651607,-0.710748,0,0,0.430392
-0.733269,0.241322,-0.558282,2.403461,-0.847610,0.292062,1,0,-0.363743
1.324120,1.258617,-1.081609,-0.366708,-2.211187,-0.638914,1,1,-0.013891
-0.059832,1.925595,-0.971049,0.687999,-0.849473,0.071263,1,1,-1.843236
-1.153908,-0.549213,1.236397,0.130275,1.912596,-0.645939,0,0,-1.048594
0.954433,-0.216006,-1.200043,-0.507651,1.241635,-0.949271,0,1,-3.608720
-1.312968,-2.259459,-0.915174,-1.626888,0.062275,0.891944,1,0,1.816574
0.217647,-0.414232,0.633927,1.075647,0.006414,-1.212959,0,0,2.156521
-0.297954,-0.886490,-0.388146,0.267633,0.326311,0.389054,0,1,2.581707
1.043738,-0.200996,-0.141915,-0.069258,-1.730761,-0.627901,1,1,0.254808
-1.015295,1.579981,0.254841,0.549285,-0.871072,0.474724,0,0,-3.883145
0.320862,0.721019,-0.028591,-0.957702,-1.113323,-1.384501,0,1,-2.053618
-0.993027,-0.403101,1.129753,-0.657426,0.343154,-0.257265,0,0,-1.954609
0.285295,-0.868025,-0.329795,3.431786,1.356638,1.363382,0,0,1.627839
-0.115098,-1.223909,0.605287,0.532476,-0.060540,-0.514724,0,1,5.084586
-1.092165,-1.570611,-1.618961,0.643910,0.287387,0.104275,0,1,-0.158095
-0.865056,0.517201,0.483624,-0.805346,0.498129,0.505945,0,1,-4.035129
0.792491,0.116471,-0.112058,-1.405606,1.837551,-0.350508,0,0,-2.199007
-0.331219,-1.730328,1.439010,-0.626309,-0.287634,-0.421281,0,0,1.194900
0.484441,-0.984939,0.389768,0.217346,-1.167444,1.017379,1,0,0.043060
-0.336594,-1.478132,-2.365175,0.739521,-1.296640,-1.767554,1,0,-0.250308
0.027279,-0.104008,0.207377,-0.191600,0.295560,-0.424369,0,1,1.521953
0.819587,1.297843,1.855207,-0.607013,-0.118872,0.733554,1,0,5.361172
-0.691045,0.227911,0.429425,-1.102304,-0.471543,-0.119062,0,0,-2.463238
-1.592386,-1.268987,0.148514,0.279567,1.431374,-0.733129,0,1,-2.116424
-1.119869,-1.128399,-0.273058,-0.074652,1.428739,0.533770,0,1,-3.153532
1.177571,1.572589,-0.422279,-1.618080,-0.477703,-0.762270,1,0,-1.015151
0.520595,-1.014540,0.247981,0.600063,0.430152,1.085437,1,0,2.984313
-0.587113,1.541071,-2.085708,1.351098,0.188390,0.923824,1,0,-2.813857
0.166629,0.548312,-1.370778,0.221472,-2.191359,-0.149778,0,1,4.542856
0.792671,0.860156,-0.737411,-1.607985,0.110147,-0.022093,1,0,-1.770905
0.537148,-0.157490,-0.057833,0.216658,0.441326,1.002843,0,0,3.620013
0.359231,-1.289569,0.849485,0.770237,-0.248258,-1.243744,0,1,6.774183
0.435465,-0.392552,-0.081293,0.666192,-1.976223,0.528965,1,0,-0.269536
0.736637,-0.023426,-1.384755,0.429031,1.256487,0.449034,1,0,7.215665
-0.227342,-0.611907,-0.397418,0.564829,0.950070,1.231469,0,0,0.306242
1.578394,0.047372,-0.454555,-1.251458,-2.728616,-0.496884,0,0,1.660282
1.302216,-1.136526,-0.021194,0.436801,0.760057,-0.309826,0,0,0.624920
-1.089240,0.589610,0.179611,0.482450,1.128491,-0.662906,1,0,5.070651
-0.445722,1.891184,0.449171,0.077805,0.195885,2.259637,1,0,-3.940400
0.571932,-0.832188,-1.754226,-0.003141,1.174113,-0.896285,1,1,-2.361663
0.487394,0.580505,1.139647,0.340326,-0.631214,1.033303,0,0,6.488653
-1.463737,0.402589,-0.411249,0.143972,0.626820,-0.218903,1,1,-2.515654
1.302144,1.232780,0.191994,0.303324,-0.612340,-1.592890,0,0,2.759409
0.643207,1.147163,0.624110,1.678897,-1.694042,0.096282,0,1,2.402699
0.652098,0.458311,1.633720,0.627343,1.923904,-0.164569,1,0,4.474482
0.398751,0.026921,2.636010,-1.657844,-0.106670,1.764743,0,0,-0.284403
-1.782453,0.354267,-1.729304,-0.498738,0.140086,0.220657,1,0,-6.690436
1.973287,0.173571,0.029576,-0.324797,0.157730,-1.083785,1,0,2.165304
-0.718226,-1.353638,0.679581,0.531452,0.185382,0.634566,0,1,2.081312
-0.683706,0.779687,0.542270,-1.926864,-0.132685,0.228459,0,1,-3.195486
-1.036963,-2.336099,-1.371287,0.585610,1.024674,-0.501956,0,1,-1.322248
-0.409458,1.582331,-0.155391,-1.001698,0.278748,-0.038341,0,1,0.357940
-0.427642,1.425823,0.622444,-1.043071,1.353087,1.165616,0,1,-2.936069
-0.216453,0.212021,1.233273,0.547128,-0.881612,-0.124083,1,1,2.055896
-1.054437,0.483526,0.946599,0.587532,-0.272018,1.197950,0,0,7.701063
-0.390131,-0.873051,-0.208956,0.000073,0.732254,-0.813003,1,1,-0.468742
0.957671,0.672670,0.750770,0.966415,0.981522,0.903059,0,0,3.093413
-1.651689,-1.199141,0.507175,-1.169477,-1.427004,0.588318,1,0,-1.447410
-0.135015,-1.645003,-2.674928,-1.240863,-1.020709,-0.118515,1,0,-3.158095
-0.716715,1.094642,-1.331633,1.326112,1.367282,-0.038722,1,0,-1.373693
-1.651083,-1.142130,-0.812307,1.455052,-0.017294,-1.183757,0,1,0.254718
-0.315354,-0.418789,-0.469072,-0.700969,-0.607365,0.077036,0,0,-1.106423
-1.963478,-0.218260,-0.655654,0.473172,0.160738,-2.515701,1,0,-0.293827
1.087489,-0.051782,-2.192684,0.165848,1.047627,0.446910,0,1,-4.071298
-0.907493,1.623791,-1.918545,1.489799,0.522747,0.898225,0,0,-4.896818
0.989615,1.057162,0.762069,-0.459708,0.590873,2.306741,1,1,2.790112
-0.751784,-0.039183,1.977595,0.137963,0.308883,-0.225190,0,1,-0.115115
-0.108292,-0.722419,-2.147908,1.585791,0.543197,0.478357,0,0,4.280686
0.067793,-0.486289,0.646130,0.292249,-1.146476,0.142457,0,1,0.725785
-0.551707,-0.780539,-0.632197,-2.061946,-2.442387,-0.874140,0,1,1.324631
0.765075,-2.288476,-0.798014,0.259792,2.180609,-0.909093,0,0,-1.541801
0.385392,-1.189834,-0.981358,0.363409,-0.698073,1.232103,0,1,3.391721
0.594314,1.232751,0.910857,-1.035148,0.784924,-0.266512,0,1,-1.476446
-0.486532,1.858608,0.164134,-1.017870,0.822486,-0.415701,1,0,-4.745935
1.339596,1.282551,0.627576,1.566523,0.206542,-0.657470,1,1,3.167950
-0.586298,-0.735347,0.684219,0.170419,-0.389337,-1.383875,0,1,-0.408917
0.346930,0.604633,0.010631,-2.570104,0.523723,-1.074698,0,1,-2.912667
1.082966,-1.328312,-1.109211,-0.257457,0.718655,1.006123,1,1,2.958581
-0.215716,-0.161182,-0.478466,-1.363893,1.990831,-0.068074,0,0,-4.408411
-0.523741,-0.875149,0.568336,1.019220,-1.196485,-1.603891,0,0,3.385078
-1.333734,0.555630,0.494929,0.521460,0.620348,0.806880,1,1,-0.983855
-0.704026,1.089555,-0.055410,-0.059789,-0.595151,2.296130,0,1,-2.154338
-2.998910,-0.728312,0.709755,-1.616447,1.190226,-0.309400,1,0,0.291991
0.081093,0.379160,-0.990239,1.492788,-0.514941,-0.266527,0,1,1.918082
1.118800,-0.639075,-0.875376,1.031543,0.810323,0.242254,0,1,2.236820
-0.724369,0.505640,0.531425,1.044230,-1.373508,-0.555110,0,1,18.078874
0.872213,0.333818,-0.846970,-0.777796,1.539733,0.598763,0,0,-2.306150
-0.008636,-0.208885,-0.652219,-0.488132,-1.242191,3.328001,1,0,-2.286909
-0.225969,0.749052,0.980178,-1.306387,-1.378743,-0.158939,1,1,-5.183448
0.275047,1.096078,-0.970674,-1.995473,1.150338,0.011999,1,1,-4.104267
0.313345,0.113951,0.851177,-1.122165,0.117161,-0.123113,0,1,-1.625963
-2.203097,0.193439,-0.796864,1.042196,-1.184532,-0.468973,0,1,0.377319
0.518340,-0.944319,-0.824310,-0.415519,-1.040024,0.526677,0,0,-0.703871
0.518222,1.732100,0.065346,-0.058627,0.121109,0.996505,0,1,-2.159517
-1.784920,-0.022406,-0.147542,1.001738,-1.992927,0.544433,1,0,-1.799815
1.545263,-0.039826,-0.584157,0.841604,0.554317,-1.028465,0,0,2.575814
-0.015760,0.053881,-0.105003,0.800544,-0.588403,-1.710853,1,1,2.925451
0.809358,1.128929,-0.048331,-0.219801,-0.454967,-0.247522,0,1,0.762233
-0.948958,-0.028487,-0.313839,0.139056,1.247145,0.295824,1,1,-1.961285
0.047460,-0.501788,-0.430319,-0.390007,-0.719223,0.834001,1,1,-2.420849
0.982222,-0.658341,2.660868,0.836778,1.538619,-0.451261,0,1,15.602661
0.369890,-0.973925,1.388331,0.137563,-1.448467,1.412962,0,0,2.762958
-0.063518,0.232740,-2.693362,-1.531884,1.431272,2.214276,0,0,-3.532391
-0.469859,-0.225506,-0.452942,-0.993883,-0.298940,1.544746,0,0,1.035744
1.033685,0.353823,-0.024132,0.940932,0.084455,0.212637,0,0,3.035836
-0.003683,1.457277,-0.214538,0.631160,-0.578116,0.649499,1,1,-0.571061
0.693964,0.926138,0.109327,-0.015600,-0.370641,1.395724,0,1,-0.406791
0.420358,1.297430,-0.624763,-0.003434,0.186249,0.637615,1,0,4.419067
-0.046029,-0.585271,-0.857699,0.575170,-0.489579,-0.860099,0,1,2.523859
-1.514568,-0.905005,-0.349701,0.429647,0.986968,0.310996,0,1,-2.263711
0.343287,0.948014,-0.065452,-0.718389,1.144154,-1.399182,0,0,-2.763944
1.299946,0.265487,0.378834,-0.618549,0.688897,-0.272353,1,1,0.752862
0.989292,0.853208,-0.834578,0.542433,-0.916812,1.175852,0,0,2.993085
-0.607043,-0.601150,-0.082341,0.324127,-0.821636,0.534132,0,0,1.173186
0.423071,-0.510528,0.977312,-1.331938,-0.377713,-0.463146,0,0,0.294831
0.132305,0.171278,1.797184,-0.580366,0.128575,-0.463608,1,0,-1.584418
-0.108718,-0.175917,-1.642216,0.440988,0.630706,-0.341912,0,1,-1.989637
-1.679506,0.471406,1.161020,0.024191,0.159335,1.957029,1,0,-4.263191
0.581312,0.275832,-0.352623,0.800478,-2.011219,0.883827,0,0,3.794156
0.360779,-0.900421,1.520921,1.468495,-0.260485,-0.209288,1,1,3.849664
0.732282,0.709225,-0.434643,-0.224416,0.897697,-0.514082,1,1,-1.095628
-1.133960,-0.425782,0.231874,1.122468,-0.210782,1.127562,1,0,4.440452
1.732078,-0.320409,-0.645452,0.174247,0.272540,0.540230,1,0,4.772089
0.000890,0.413716,2.131562,0.256728,-2.755248,-0.883392,0,0,4.046009
-1.055046,-0.553789,-0.501663,-0.961952,1.429295,-0.678620,0,0,-3.893432
-0.814981,-0.042577,-1.125971,-0.178011,-0.424547,0.136205,0,0,-1.538377
1.203253,0.548895,-0.191640,0.503988,-1.070462,-0.212801,0,0,3.400511
-1.778308,-1.485349,-0.689040,0.311197,-1.245013,-2.036096,0,1,5.355533
0.522133,0.898226,1.265661,0.678059,-0.105740,1.161387,1,1,1.042816
